,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年一定要將年度的結案請各相求單位在一月三十號之之前,"[['研', '一', 2, 3], ['究', '定', 3, 4], ['是', '要', 4, 5], ['製', '將', 5, 6], ['的', '年', 6, 7], ['及', '度', 7, 8], ['團', '的', 8, 9], ['提', '結', 9, 10], ['需', '相', 13, 14], ['一', '號', 22, 23], ['要', '之', 23, 24]]",0.1851851851851852,0.4444444444444444
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一本統一一月十五日起線將實院部額度之轉約,"[['零', '本', 1, 2], ['八', '統', 2, 3], ['年', '一', 3, 4], ['上', '起', 9, 10], ['本', '實', 12, 13], ['定', '部', 14, 15], ['唯', '度', 16, 17], ['有', '之', 17, 18], ['履', '轉', 18, 19]]",0.1,0.45
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是那就是將安排所長在一月二號的工的段間,"[['奉', '那', 5, 6], ['解', '就', 6, 7], ['三', '號', 17, 18], ['點', '的', 18, 19], ['上', '工', 19, 20], ['下', '的', 20, 21], ['事', '段', 21, 22], ['蹟', '間', 22, 23]]",0.3333333333333333,0.4166666666666667
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那很謝謝所長剛指示的喔第二場場戰場的戰安組組長,"[['最', '很', 1, 2], ['後', '謝', 2, 3], ['解', '指', 7, 8], ['事', '喔', 10, 11], ['項', '第', 11, 12], ['一', '二', 12, 13], ['搶', '場', 13, 14], ['詢', '場', 14, 15], ['開', '戰', 15, 16], ['攝', '場', 16, 17], ['工', '戰', 18, 19]]",0.2608695652173913,0.4782608695652174
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,本年有三天就是一月十三兩天執行春節前的,"[['三', '本', 0, 1], ['七', '年', 1, 2], ['月', '有', 2, 3], ['次', '天', 4, 5], ['向', '就', 5, 6], ['想', '是', 6, 7], ['下', '一', 7, 8], ['事', '月', 8, 9]]",0.3684210526315789,0.5263157894736842
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於零零,"[['喔', '報', 21, 22], ['一', '於', 25, 26], ['百', '零', 26, 27]]",0.07407407407407407,0.1111111111111111
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結議納入廠商評鑑管理請各單位配合報告完畢,"[['果', '議', 3, 4], ['陸', '入', 5, 6]]",0.045454545454545456,0.045454545454545456
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,依據夜報執行各畫位督安管管關作業規排辦查查作度,"[['以', '依', 0, 1], ['本', '據', 1, 2], ['院', '夜', 2, 3], ['延', '報', 3, 4], ['之', '執', 4, 5], ['工', '各', 6, 7], ['作', '畫', 7, 8], ['面', '位', 8, 9], ['軍', '督', 9, 10], ['定', '安', 10, 11], ['理', '管', 12, 13], ['部', '關', 13, 14], ['定', '排', 17, 18], ['公', '辦', 18, 19], ['應', '查', 19, 20], ['期', '查', 20, 21], ['程', '作', 21, 22], ['議', '度', 22, 23]]",0.5238095238095238,0.9047619047619048
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安安安年補喔那到時請相關單位配合,"[['全', '安', 1, 2], ['威', '安', 2, 3], ['先', '年', 3, 4], ['巡', '補', 4, 5], ['視', '喔', 5, 6], ['屆', '到', 7, 8], ['期', '請', 9, 10]]",0.1875,0.375
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還有一他下報他會盡續上明報告完畢,"[['不', '有', 2, 3], ['指', '一', 3, 4], ['導', '他', 4, 5], ['狀', '下', 5, 6], ['況', '報', 6, 7], ['那', '他', 7, 8], ['持', '盡', 9, 10], ['查', '上', 11, 12], ['理', '明', 12, 13]]",0.17647058823529413,0.47058823529411764
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點那告處長室安組預現在,"[['物', '那', 3, 4], ['籌', '告', 4, 5], ['供', '長', 6, 7], ['應', '室', 7, 8], ['商', '安', 8, 9], ['劃', '現', 11, 12]]",0.0,0.46153846153846156
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高管職隊的聘聘與調調,"[['階', '管', 11, 12], ['計', '職', 12, 13], ['管', '隊', 13, 14], ['滿', '聘', 15, 16], ['意', '聘', 16, 17], ['度', '與', 17, 18], ['長', '調', 19, 20]]",0.1,0.35
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電資通所他他週的進程喔,"[['軍', '資', 5, 6], ['副', '所', 7, 8], ['及', '他', 8, 9], ['會', '他', 9, 10], ['管', '週', 10, 11], ['行', '進', 12, 13]]",0.3333333333333333,0.5333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,呃電戰組本週無提報事項報告完畢,"[['請', '呃', 0, 1]]",0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,三另一位主員也不知請如麼處理,"[['超', '三', 0, 1], ['過', '另', 1, 2], ['年', '位', 3, 4], ['委', '主', 4, 5], ['則', '也', 6, 7], ['服', '知', 8, 9], ['警', '請', 9, 10], ['檢', '如', 10, 11], ['討', '麼', 11, 12]]",0.3333333333333333,0.6666666666666666
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你請他去問一副所長,"[['預', '你', 0, 1], ['起', '請', 1, 2], ['他', '一', 5, 6], ['們', '副', 6, 7]]",0.3,0.3
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午本所一線通演員參訪萬零館,"[['海', '本', 17, 18], ['軍', '所', 18, 19], ['官', '一', 19, 20], ['小', '線', 20, 21], ['電', '通', 21, 22], ['機', '演', 22, 23], ['器', '員', 23, 24], ['象', '零', 27, 28]]",0.06896551724137931,0.27586206896551724
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大關早安本本組無提報事項,"[['位', '官', 7, 8], ['家', '關', 9, 10], ['擾', '早', 10, 11], ['本', '安', 11, 12], ['指', '本', 12, 13], ['管', '本', 13, 14]]",0.15789473684210525,0.21052631578947367
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃目下人目實的人員暫實十三員以上報告完畢,"[['剩', '目', 1, 2], ['呃', '人', 3, 4], ['前', '實', 5, 6], ['四', '暫', 9, 10], ['八', '實', 10, 11]]",0.1,0.2
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,剩下一個四戰區計畫明天應該是這禮天會打通,"[['順', '剩', 0, 1], ['這', '下', 1, 2], ['四', '計', 7, 8], ['算', '畫', 8, 9], ['區', '明', 9, 10], ['確', '天', 10, 11], ['拜', '天', 16, 17], ['保', '打', 18, 19]]",0.25,0.25
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計計計組兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['算', '計', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.09523809523809523
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷拜合作們上禮拜呃已經把,"[['專', '拜', 3, 4], ['末', '合', 4, 5], ['我', '作', 5, 6]]",0.07142857142857142,0.21428571428571427
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副官早以及各位同仁喔,"[['所', '官', 5, 6], ['長', '早', 6, 7], ['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '喔', 13, 14]]",0.26666666666666666,0.4
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6]]",0.15384615384615385,0.0
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,那主管部畫已經完成相關準備了報告完畢,"[['我', '那', 0, 1], ['們', '主', 1, 2], ['裡', '部', 3, 4], ['面', '畫', 4, 5], ['工', '了', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.42105263157894735
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導呃務必把利完成,"[['我', '呃', 10, 11], ['們', '務', 11, 12], ['實', '必', 12, 13], ['順', '把', 13, 14]]",0.0625,0.25
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,喔報告所長無提報事項喔報告完畢,"[['報', '喔', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,二二年的也已始上線了那請這個,"[['撰', '二', 1, 2], ['區', '年', 2, 3], ['經', '始', 6, 7], ['算', '上', 7, 8], ['現', '請', 11, 12], ['在', '這', 12, 13]]",0.26666666666666666,0.4666666666666667
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,喔完成上呈第二件事情本組,"[['把', '喔', 0, 1], ['的', '完', 1, 2], ['整', '成', 2, 3]]",0.25,0.25
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 13, 14]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,呃長組本週無提報事項報告完畢,"[['導', '呃', 0, 1], ['控', '長', 1, 2]]",0.0,0.14285714285714285
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長本感組沒有提報事項,"[['水', '本', 4, 5]]",0.0,0.07692307692307693
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副文主人,"[['主', '文', 6, 7], ['持', '主', 7, 8]]",0.0,0.2222222222222222
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝謝請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '謝', 3, 4]]",0.1,0.2
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,"[['的', '本', 12, 13], ['早', '召', 21, 22], ['底', '集', 22, 23]]",0.0967741935483871,0.0
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,二週的話因應是通次室今天要召理必須要把充險的理要出好,"[['呃', '二', 0, 1], ['動', '週', 1, 2], ['九', '的', 2, 3], ['申', '話', 3, 4], ['動', '因', 4, 5], ['該', '是', 6, 7], ['邀', '今', 10, 11], ['請', '天', 11, 12], ['長', '召', 13, 14], ['差', '理', 14, 15], ['的', '必', 15, 16], ['要', '須', 16, 17], ['請', '要', 17, 18], ['參', '把', 18, 19], ['訪', '充', 19, 20], ['分', '險', 20, 21], ['信', '的', 21, 22], ['息', '理', 22, 23], ['結', '要', 23, 24], ['跟', '出', 24, 25], ['心', '好', 25, 26]]",0.6296296296296297,0.8518518518518519
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個早部那個十五號我要配葛喔請各組組,"[['主', '早', 4, 5], ['持', '部', 5, 6], ['週', '十', 8, 9], ['副', '喔', 15, 16], ['到', '請', 16, 17], ['水', '各', 17, 18], ['科', '組', 18, 19]]",0.2380952380952381,0.5238095238095238
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,十七號上會那我們會再請他仁處理那第三點本週五,"[['欸', '十', 0, 1], ['也', '七', 1, 2], ['訓', '上', 3, 4], ['場', '會', 4, 5], ['謝', '我', 6, 7], ['謝', '們', 7, 8], ['在', '再', 9, 10], ['跟', '請', 10, 11], ['廣', '他', 11, 12], ['防', '仁', 12, 13], ['部', '處', 13, 14], ['性', '那', 15, 16]]",0.4166666666666667,0.5416666666666666
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那離相的部隊也請配合組來到我們這導持上報告完畢,"[['個', '離', 1, 2], ['開', '相', 2, 3], ['中', '的', 3, 4], ['科', '部', 4, 5], ['員', '隊', 5, 6], ['國', '也', 6, 7], ['已', '請', 7, 8], ['軍', '配', 8, 9], ['核', '合', 9, 10], ['辦', '來', 11, 12], ['理', '到', 12, 13], ['防', '我', 13, 14], ['務', '們', 14, 15], ['邊', '導', 16, 17], ['演', '持', 17, 18], ['年', '上', 18, 19]]",0.5454545454545454,0.8181818181818182
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
