,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,他一間因為太忙宜出來用替口期,"[['好', '他', 0, 1], ['不', '一', 1, 2], ['要', '間', 2, 3], ['幫', '太', 5, 6], ['便', '忙', 6, 7], ['院', '宜', 7, 8], ['益', '出', 8, 9], ['畫', '來', 9, 10], ['入', '用', 10, 11], ['管', '替', 11, 12], ['制', '口', 12, 13], ['去', '期', 13, 14]]",0.4615384615384616,0.9230769230769231
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告大長好報告所長回報人數,"[['週', '大', 6, 7]]",0.05882352941176471,0.058823529411764705
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,對會們廠舍進行評估那燈是不他的,"[['阿', '對', 0, 1], ['附', '會', 1, 2], ['近', '們', 2, 3], ['管', '廠', 3, 4], ['部', '進', 5, 6], ['份', '行', 6, 7], ['的', '估', 8, 9], ['可', '那', 9, 10], ['能', '燈', 10, 11], ['回', '是', 11, 12], ['陸', '不', 12, 13], ['續', '他', 13, 14]]",0.5333333333333333,0.8666666666666667
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,[],0.0,0.0
22,而遭到糾舉還有影響安全,找到九據還有影響安全,這現這痛點有意義嗎嗎,"[['找', '這', 0, 1], ['到', '現', 1, 2], ['九', '這', 2, 3], ['據', '痛', 3, 4], ['還', '點', 4, 5], ['影', '意', 6, 7], ['響', '義', 7, 8], ['安', '嗎', 8, 9], ['全', '嗎', 9, 10]]",0.3636363636363637,0.9090909090909091
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,[],0.0,0.0
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊建文副主持人代理上線,[],0.0,0.0
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全部公案然後大成計畫,"[['元', '部', 1, 2], ['到', '公', 2, 3], ['齊', '案', 3, 4]]",0.1,0.3
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好我們請計管組鍾組長,"[['加', '我', 1, 2], ['請', '們', 2, 3], ['中', '請', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好好請繼續,[],0.0,0.0
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通分組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,"[['信', '分', 1, 2], ['陳', '天', 9, 10], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.034482758620689655
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天會由那個安副那來拜訪喔而且會辦那謝上是一項報告報告完畢,"[['喔', '會', 4, 5], ['你', '由', 5, 6], ['有', '個', 7, 8], ['楊', '安', 8, 9], ['所', '那', 10, 11], ['長', '來', 11, 12], ['對', '訪', 13, 14], ['前', '且', 16, 17], ['忙', '會', 17, 18], ['理', '那', 19, 20], ['第', '謝', 20, 21], ['三', '上', 21, 22], ['十', '是', 22, 23]]",0.42857142857142855,0.5357142857142857
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,採簽工業部長核定防產供協劃書安排作明重點組續辦報告完畢,"[['將', '採', 0, 1], ['副', '業', 3, 4], ['所', '部', 4, 5], ['資', '防', 8, 9], ['需', '產', 9, 10], ['求', '供', 10, 11], ['規', '協', 11, 12], ['審', '排', 15, 16], ['查', '作', 16, 17], ['表', '明', 17, 18], ['本', '點', 19, 20]]",0.14814814814814814,0.5185185185185185
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那請那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '請', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年財案計斷的急緩結案請各需求單位在一月三十號要完費,"[['研', '財', 2, 3], ['究', '案', 3, 4], ['是', '計', 4, 5], ['製', '斷', 5, 6], ['及', '急', 7, 8], ['團', '緩', 8, 9], ['提', '結', 9, 10], ['一', '號', 22, 23], ['之', '完', 24, 25], ['前', '費', 25, 26]]",0.1851851851851852,0.4074074074074074
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一通一一一月十五日上線將本院定額採額採約,"[['零', '通', 1, 2], ['八', '一', 2, 3], ['年', '一', 3, 4], ['唯', '採', 16, 17], ['有', '額', 17, 18], ['履', '採', 18, 19]]",0.1,0.25
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉旨示將安排所長在一月二二號的下禮期,"[['解', '旨', 6, 7], ['是', '示', 7, 8], ['三', '二', 17, 18], ['點', '號', 18, 19], ['上', '的', 19, 20], ['事', '禮', 21, 22], ['蹟', '期', 22, 23]]",0.3333333333333333,0.25
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那報告本所剛剛指報的位項還有疑問那請那位副組長,"[['最', '報', 1, 2], ['後', '告', 2, 3], ['謝', '本', 3, 4], ['長', '剛', 5, 6], ['解', '指', 7, 8], ['示', '報', 8, 9], ['事', '位', 10, 11], ['一', '還', 12, 13], ['搶', '有', 13, 14], ['詢', '疑', 14, 15], ['開', '問', 15, 16], ['攝', '那', 16, 17], ['的', '請', 17, 18], ['工', '那', 18, 19], ['安', '位', 19, 20], ['組', '副', 20, 21]]",0.2608695652173913,0.6521739130434783
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,三七月三號那本所安延這兩天執行春節前的,"[['次', '號', 4, 5], ['向', '那', 5, 6], ['想', '本', 6, 7], ['下', '所', 7, 8], ['事', '安', 8, 9], ['十', '延', 9, 10], ['三', '這', 10, 11]]",0.3684210526315789,0.47368421052631576
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於所的,"[['喔', '報', 21, 22], ['一', '於', 25, 26], ['百', '所', 26, 27], ['零', '的', 27, 28]]",0.07407407407407407,0.14814814814814814
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,以實腦延續行政作業工職期保部份業規律完關期程及,"[['本', '實', 1, 2], ['院', '腦', 2, 3], ['之', '續', 4, 5], ['工', '政', 6, 7], ['面', '業', 8, 9], ['軍', '工', 9, 10], ['定', '職', 10, 11], ['管', '期', 11, 12], ['理', '保', 12, 13], ['作', '份', 14, 15], ['定', '律', 17, 18], ['公', '完', 18, 19], ['應', '關', 19, 20], ['議', '及', 22, 23]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,保安環安檢檢那屆時請相關單位配合,"[['安', '保', 0, 1], ['全', '安', 1, 2], ['威', '環', 2, 3], ['先', '安', 3, 4], ['巡', '檢', 4, 5], ['視', '檢', 5, 6], ['期', '請', 9, 10]]",0.1875,0.375
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還是在在啦況那會持續查明報告完畢,"[['不', '是', 2, 3], ['指', '在', 3, 4], ['導', '在', 4, 5], ['狀', '啦', 5, 6], ['理', '明', 12, 13]]",0.17647058823529413,0.23529411764705882
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第通空軍所所供應中組預劃在,"[['二', '通', 1, 2], ['點', '空', 2, 3], ['物', '軍', 3, 4], ['籌', '所', 4, 5], ['處', '所', 5, 6], ['商', '中', 8, 9]]",0.0,0.46153846153846156
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的滿意度調查,"[['計', '主', 12, 13], ['長', '查', 19, 20]]",0.1,0.0
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通控組本週無提報事項報告完畢,"[['信', '控', 5, 6]]",0.0,0.05555555555555555
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通組呃元通資通林商的購務喔,"[['資', '組', 3, 4], ['電', '呃', 4, 5], ['軍', '元', 5, 6], ['副', '資', 7, 8], ['及', '通', 8, 9], ['會', '林', 9, 10], ['管', '商', 10, 11], ['行', '購', 12, 13], ['程', '務', 13, 14]]",0.3333333333333333,0.6666666666666666
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電所組本週無提報事項報告完畢,"[['戰', '所', 2, 3]]",0.07142857142857142,0.14285714285714285
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超過一半的員會不服警方的處決,"[['年', '半', 3, 4], ['委', '的', 4, 5], ['則', '會', 6, 7], ['檢', '方', 10, 11], ['討', '的', 11, 12], ['理', '決', 13, 14]]",0.3333333333333333,0.6666666666666666
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,然向他們問我們在誰,"[['預', '然', 0, 1], ['起', '向', 1, 2], ['去', '們', 3, 4], ['他', '我', 5, 6], ['所', '在', 7, 8], ['長', '誰', 8, 9]]",0.3,0.7
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍官校室機派人到萬象館,"[['小', '校', 20, 21], ['電', '室', 21, 22], ['器', '派', 23, 24], ['參', '人', 24, 25], ['訪', '到', 25, 26]]",0.06896551724137931,0.13793103448275862
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長位大家早本週本週無提報事項,"[['擾', '早', 10, 11], ['指', '週', 12, 13], ['管', '本', 13, 14], ['組', '週', 14, 15]]",0.15789473684210525,0.2631578947368421
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃請天齊絡齊的人員是八十三員以上報告完畢,"[['剩', '請', 1, 2], ['下', '天', 2, 3], ['呃', '齊', 3, 4], ['目', '絡', 4, 5], ['前', '齊', 5, 6], ['四', '是', 9, 10]]",0.1,0.25
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,最後一個四戰區四戰區他認應是這禮拜會打通,"[['順', '最', 0, 1], ['這', '後', 1, 2], ['算', '戰', 8, 9], ['確', '他', 10, 11], ['應', '認', 11, 12], ['該', '應', 12, 13], ['保', '打', 18, 19]]",0.25,0.25
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃整工計畫兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['計', '整', 6, 7], ['算', '工', 7, 8], ['機', '計', 8, 9], ['組', '畫', 9, 10]]",0.047619047619047616,0.19047619047619047
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷專案我們上禮拜呃已經把,"[['末', '案', 4, 5]]",0.07142857142857142,0.0
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副所長以及各位同仁早,"[['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.2
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,那再到這個到資防組同呃本組,"[['呃', '那', 0, 1], ['要', '再', 1, 2], ['派', '到', 2, 3], ['三', '到', 5, 6], ['安', '資', 6, 7], ['護', '組', 8, 9], ['組', '同', 9, 10]]",0.15384615384615385,0.5384615384615384
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們所裡組已經完成相關的備工報告完畢,"[['管', '所', 2, 3], ['面', '組', 4, 5], ['準', '的', 11, 12], ['作', '報', 14, 15]]",0.15789473684210525,0.21052631578947367
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導我們順利的完成,"[['實', '順', 12, 13], ['順', '利', 13, 14], ['利', '的', 14, 15]]",0.0625,0.0625
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項報報完完畢,"[['喔', '呃', 0, 1], ['告', '完', 12, 13]]",0.15384615384615385,0.23076923076923078
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,那二們的也已經澄線了那現在是,"[['二', '那', 0, 1], ['撰', '二', 1, 2], ['區', '們', 2, 3], ['算', '澄', 7, 8], ['個', '是', 13, 14]]",0.26666666666666666,0.3333333333333333
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,發上呈上呈第二件事情本組,"[['把', '發', 0, 1], ['的', '上', 1, 2], ['整', '呈', 2, 3]]",0.25,0.08333333333333333
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 13, 14]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,遙控組本週無提報事項報告完畢,"[['導', '遙', 0, 1]]",0.0,0.07142857142857142
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精戰組本週無提報事項,"[['電', '戰', 6, 7]]",0.0,0.06666666666666667
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,[],0.0,0.0
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,[],0.0,0.0
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝好請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '好', 3, 4]]",0.1,0.2
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請遙算機組陳組長,"[['計', '遙', 1, 2]]",0.0,0.125
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議還明一些時宜報告完畢,"[['的', '本', 12, 13], ['早', '還', 21, 22], ['底', '明', 22, 23], ['相', '一', 23, 24], ['關', '些', 24, 25], ['人', '時', 25, 26], ['員', '宜', 26, 27]]",0.0967741935483871,0.1935483870967742
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃午二點派員洞通次室那請來參加的話跟他副所子的結婚所,"[['動', '午', 1, 2], ['九', '二', 2, 3], ['申', '點', 3, 4], ['動', '派', 4, 5], ['應', '員', 5, 6], ['該', '洞', 6, 7], ['邀', '那', 10, 11], ['要', '來', 12, 13], ['長', '參', 13, 14], ['差', '加', 14, 15], ['要', '話', 16, 17], ['請', '跟', 17, 18], ['參', '他', 18, 19], ['訪', '副', 19, 20], ['分', '所', 20, 21], ['信', '子', 21, 22], ['息', '的', 22, 23], ['跟', '婚', 24, 25], ['心', '所', 25, 26]]",0.6296296296296297,0.7777777777777778
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個今上那個中會喔我要陪葛副到立科部,"[['主', '今', 4, 5], ['持', '上', 5, 6], ['週', '中', 8, 9], ['五', '會', 9, 10], ['號', '喔', 10, 11], ['配', '陪', 13, 14], ['水', '立', 17, 18], ['組', '部', 19, 20]]",0.2380952380952381,0.2857142857142857
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,你也查到了那這是他在跟葛長做說報的一點本週五,"[['欸', '你', 0, 1], ['號', '查', 2, 3], ['訓', '到', 3, 4], ['場', '了', 4, 5], ['謝', '這', 6, 7], ['謝', '是', 7, 8], ['會', '他', 8, 9], ['廣', '葛', 11, 12], ['防', '長', 12, 13], ['部', '做', 13, 14], ['理', '說', 14, 15], ['性', '報', 15, 16], ['第', '的', 16, 17], ['三', '一', 17, 18]]",0.4166666666666667,0.75
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那個相試的那商已經配名辦理那相相的事檢報告完畢,"[['開', '相', 2, 3], ['中', '試', 3, 4], ['科', '的', 4, 5], ['員', '那', 5, 6], ['國', '商', 6, 7], ['軍', '經', 8, 9], ['核', '配', 9, 10], ['組', '名', 10, 11], ['防', '那', 13, 14], ['務', '相', 14, 15], ['這', '相', 15, 16], ['邊', '的', 16, 17], ['演', '事', 17, 18], ['年', '檢', 18, 19]]",0.5454545454545454,0.7727272727272727
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示承導本所的實業計意請,"[['指', '承', 5, 6], ['行', '實', 10, 11], ['銷', '業', 11, 12], ['創', '計', 12, 13]]",0.0,0.26666666666666666
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,市事會參那國產防產業協討會舉的第一次,"[['下', '市', 0, 1], ['午', '事', 1, 2], ['要', '會', 2, 3], ['三', '參', 3, 4], ['山', '那', 4, 5], ['動', '國', 5, 6], ['國', '產', 6, 7], ['行', '協', 10, 11], ['會', '討', 11, 12], ['辦', '的', 14, 15], ['前', '第', 15, 16], ['報', '一', 16, 17], ['告', '次', 17, 18]]",0.3157894736842105,0.6842105263157895
