,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行本年度第一季的作作業安全督檢,"[['必', '第', 8, 9], ['記', '季', 10, 11], ['阿', '作', 12, 13], ['這', '作', 13, 14], ['件', '檢', 18, 19]]",0.2777777777777778,0.05555555555555555
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事情那本所的敏導品的系標都份,"[['謝', '情', 5, 6], ['個', '那', 6, 7], ['院', '所', 8, 9], ['費', '敏', 10, 11], ['屋', '導', 11, 12], ['室', '品', 12, 13], ['提', '系', 14, 15], ['管', '標', 15, 16], ['工', '都', 16, 17], ['程', '份', 17, 18]]",0.3157894736842105,0.5263157894736842
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期時間會在,[],0.16666666666666666,0.16666666666666666
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三零零三零九還有本所三一零館,"[['七', '零', 6, 7], ['名', '零', 16, 17]]",0.1176470588235294,0.11764705882352941
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組有幾件事情提報,"[['把', '呃', 0, 1], ['阿', '有', 11, 12], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,好呃是不為說他他後有了專製期,"[['不', '呃', 1, 2], ['要', '是', 2, 3], ['因', '不', 3, 4], ['幫', '說', 5, 6], ['便', '他', 6, 7], ['院', '他', 7, 8], ['益', '後', 8, 9], ['畫', '有', 9, 10], ['入', '了', 10, 11], ['管', '專', 11, 12], ['制', '製', 12, 13], ['去', '期', 13, 14]]",0.4615384615384616,1.0
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 6, 7]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,阿因為我們心邊預估一份要報新的,"[['附', '因', 1, 2], ['近', '為', 2, 3], ['管', '我', 3, 4], ['舍', '們', 4, 5], ['部', '心', 5, 6], ['份', '邊', 6, 7], ['評', '預', 7, 8], ['的', '估', 8, 9], ['可', '一', 9, 10], ['能', '份', 10, 11], ['回', '要', 11, 12], ['陸', '報', 12, 13], ['續', '新', 13, 14]]",0.5333333333333333,0.9333333333333333
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長導信組本週無提報事項,"[['財', '導', 4, 5], ['務', '信', 5, 6]]",0.0,0.14285714285714285
22,而遭到糾舉還有影響安全,找到九據還有影響安全,碰合滿位都有可法發的,"[['找', '碰', 0, 1], ['到', '合', 1, 2], ['九', '滿', 2, 3], ['據', '位', 3, 4], ['還', '都', 4, 5], ['影', '可', 6, 7], ['響', '法', 7, 8], ['安', '發', 8, 9], ['全', '的', 9, 10]]",0.3636363636363637,0.9090909090909091
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在資材戰組上線,"[['電', '資', 7, 8], ['子', '材', 8, 9]]",0.0,0.15384615384615385
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由簡建文副副計長代理上線,"[['楊', '簡', 1, 2], ['主', '副', 5, 6], ['持', '計', 6, 7], ['人', '長', 7, 8]]",0.0,0.3333333333333333
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員相控然後大成計畫,"[['元', '員', 1, 2], ['到', '相', 2, 3], ['齊', '控', 3, 4]]",0.1,0.2
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好我請計計管組鍾組長,"[['加', '我', 1, 2], ['中', '計', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,所以請各長,"[['好', '所', 0, 1], ['好', '以', 1, 2], ['繼', '各', 3, 4], ['續', '長', 4, 5]]",0.0,0.8
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通別組導控組遙控組天頻專控組天齊專管組天齊系工組等六個單位,"[['信', '別', 1, 2], ['陳', '天', 9, 10], ['管', '控', 12, 13], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.06896551724137931
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天再依那個丁副所長指導喔那後續將席相關第一次晨告報告完畢,"[['喔', '再', 4, 5], ['你', '依', 5, 6], ['有', '個', 7, 8], ['楊', '丁', 8, 9], ['拜', '指', 12, 13], ['對', '導', 13, 14], ['而', '那', 15, 16], ['前', '後', 16, 17], ['忙', '續', 17, 18], ['辦', '將', 18, 19], ['理', '席', 19, 20], ['第', '相', 20, 21], ['三', '關', 21, 22], ['十', '第', 22, 23], ['項', '次', 24, 25], ['報', '晨', 25, 26]]",0.42857142857142855,0.6428571428571429
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,呃會個作需稽核示資安的規劃書審排情本送本組續辦報告完畢,"[['將', '呃', 0, 1], ['簽', '會', 1, 2], ['工', '個', 2, 3], ['副', '作', 3, 4], ['所', '需', 4, 5], ['長', '稽', 5, 6], ['定', '示', 7, 8], ['需', '安', 9, 10], ['求', '的', 10, 11], ['安', '審', 14, 15], ['審', '排', 15, 16], ['查', '情', 16, 17], ['表', '本', 17, 18], ['重', '送', 18, 19]]",0.14814814814814814,0.5185185185185185
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那個那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '個', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年研究試製的急提報案請各需求單位在一月三十一號之成,"[['是', '試', 4, 5], ['及', '急', 7, 8], ['團', '提', 8, 9], ['提', '報', 9, 10], ['要', '號', 23, 24], ['前', '成', 25, 26]]",0.1851851851851852,0.14814814814814814
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一一一年一月十五日上線將本院定額微額履案,"[['零', '一', 1, 2], ['八', '一', 2, 3], ['唯', '微', 16, 17], ['有', '額', 17, 18], ['約', '案', 19, 20]]",0.1,0.15
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉旨示將安排所長在一月二三三的下星期,"[['解', '旨', 6, 7], ['是', '示', 7, 8], ['點', '三', 18, 19], ['上', '的', 19, 20], ['事', '星', 21, 22], ['蹟', '期', 22, 23]]",0.3333333333333333,0.16666666666666666
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最後一謝是剛剛長的事外一個詢問喔請那個黃組長,"[['謝', '一', 3, 4], ['所', '謝', 4, 5], ['長', '是', 5, 6], ['解', '剛', 7, 8], ['示', '長', 8, 9], ['項', '外', 11, 12], ['搶', '個', 13, 14], ['開', '問', 15, 16], ['攝', '喔', 16, 17], ['的', '請', 17, 18], ['工', '那', 18, 19], ['安', '個', 19, 20], ['組', '黃', 20, 21]]",0.2608695652173913,0.6086956521739131
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,也一月三十號葛副主任這兩天執行春節前的,"[['三', '也', 0, 1], ['七', '一', 1, 2], ['次', '十', 4, 5], ['向', '號', 5, 6], ['想', '葛', 6, 7], ['下', '副', 7, 8], ['事', '主', 8, 9], ['十', '任', 9, 10], ['三', '這', 10, 11]]",0.3684210526315789,0.42105263157894735
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於百零,"[['喔', '報', 21, 22], ['一', '於', 25, 26]]",0.07407407407407407,0.07407407407407407
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,以本院主質上先督檢檢各各理部份之規知本案期程以,"[['延', '主', 3, 4], ['之', '質', 4, 5], ['行', '上', 5, 6], ['工', '先', 6, 7], ['作', '督', 7, 8], ['面', '檢', 8, 9], ['軍', '檢', 9, 10], ['定', '各', 10, 11], ['管', '各', 11, 12], ['作', '份', 14, 15], ['業', '之', 15, 16], ['定', '知', 17, 18], ['公', '本', 18, 19], ['應', '案', 19, 20], ['議', '以', 22, 23]]",0.5238095238095238,0.7619047619047619
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,營戰室的巡視那屆時請相關單位配合,"[['安', '營', 0, 1], ['全', '戰', 1, 2], ['威', '室', 2, 3], ['先', '的', 3, 4], ['期', '請', 9, 10]]",0.1875,0.25
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還不知道狀況那會持續掌明報告完畢,"[['指', '知', 3, 4], ['導', '道', 4, 5], ['查', '掌', 11, 12], ['理', '明', 12, 13]]",0.17647058823529413,0.058823529411764705
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點資通電軍商購組預劃在,"[['物', '資', 3, 4], ['籌', '通', 4, 5], ['處', '電', 5, 6], ['供', '軍', 6, 7], ['應', '商', 7, 8], ['商', '購', 8, 9]]",0.0,0.46153846153846156
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的滿意度調查,"[['計', '主', 12, 13], ['長', '查', 19, 20]]",0.1,0.0
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電部這邊有管銳的單項喔,"[['軍', '部', 5, 6], ['通', '這', 6, 7], ['副', '邊', 7, 8], ['及', '有', 8, 9], ['會', '管', 9, 10], ['管', '銳', 10, 11], ['行', '單', 12, 13], ['程', '項', 13, 14]]",0.3333333333333333,0.6
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,報告所組本週無提報事項報告完畢,"[['請', '報', 0, 1], ['電', '告', 1, 2], ['戰', '所', 2, 3]]",0.07142857142857142,0.21428571428571427
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超過一半的她都不服西方的處制,"[['年', '半', 3, 4], ['委', '的', 4, 5], ['員', '她', 5, 6], ['則', '都', 6, 7], ['警', '西', 9, 10], ['檢', '方', 10, 11], ['討', '的', 11, 12], ['理', '制', 13, 14]]",0.3333333333333333,0.6666666666666666
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,一轉身去問對媽幹哪,"[['預', '一', 0, 1], ['起', '轉', 1, 2], ['他', '身', 2, 3], ['他', '對', 5, 6], ['們', '媽', 6, 7], ['所', '幹', 7, 8], ['長', '哪', 8, 9]]",0.3,0.8
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍官校指揮會參訪萬象館,"[['小', '校', 20, 21], ['電', '指', 21, 22], ['機', '揮', 22, 23], ['器', '會', 23, 24]]",0.06896551724137931,0.10344827586206896
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早本週本週無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['指', '週', 12, 13], ['管', '本', 13, 14], ['組', '週', 14, 15]]",0.15789473684210525,0.21052631578947367
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩下呃剩下的人員就八十三員以上報告完畢,"[['目', '剩', 4, 5], ['前', '下', 5, 6], ['四', '就', 9, 10]]",0.1,0.2
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,剩下一個四戰區四戰區現應該是這禮拜會打通,"[['順', '剩', 0, 1], ['這', '下', 1, 2], ['算', '戰', 8, 9], ['確', '現', 10, 11], ['保', '打', 18, 19]]",0.25,0.0
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長天下計計組兩件事情提報第一件事情,"[['在', '天', 5, 6], ['計', '下', 6, 7], ['算', '計', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.19047619047619047
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷專案我們上禮拜呃已經把,"[['末', '案', 4, 5]]",0.07142857142857142,0.0
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副所長以及各位同仁早,"[['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.2
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防絡組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6], ['護', '絡', 8, 9]]",0.15384615384615385,0.07692307692307693
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們遙控組已經完成相料準備了報告完畢,"[['管', '遙', 2, 3], ['裡', '控', 3, 4], ['面', '組', 4, 5], ['關', '料', 10, 11], ['工', '了', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.3684210526315789
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導我們努力的完成,"[['實', '努', 12, 13], ['順', '力', 13, 14], ['利', '的', 14, 15]]",0.0625,0.1875
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,喔報告所長無提報事項喔報告完畢,"[['報', '喔', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,二戰區的也已經上線了那現在是,"[['撰', '戰', 1, 2], ['算', '上', 7, 8], ['個', '是', 13, 14]]",0.26666666666666666,0.06666666666666667
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,呃它的上呈第二件事情本組,"[['把', '呃', 0, 1], ['的', '它', 1, 2], ['整', '的', 2, 3]]",0.25,0.25
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 13, 14]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,[],0.0,0.0
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長本感組沒有提報事項,"[['水', '本', 4, 5]]",0.0,0.07692307692307693
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副鄧組長,"[['主', '鄧', 6, 7], ['持', '組', 7, 8], ['人', '長', 8, 9]]",0.0,0.3333333333333333
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝謝請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '謝', 3, 4]]",0.1,0.2
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議來召相會議員報告完畢,"[['的', '本', 12, 13], ['早', '來', 21, 22], ['底', '召', 22, 23], ['關', '會', 24, 25], ['人', '議', 25, 26]]",0.0967741935483871,0.12903225806451613
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃下午的聽會那通次室協請各單是派人來參用三公的專案號,"[['動', '下', 1, 2], ['九', '午', 2, 3], ['申', '的', 3, 4], ['動', '聽', 4, 5], ['應', '會', 5, 6], ['該', '那', 6, 7], ['邀', '協', 10, 11], ['要', '各', 12, 13], ['長', '單', 13, 14], ['差', '是', 14, 15], ['的', '派', 15, 16], ['要', '人', 16, 17], ['請', '來', 17, 18], ['訪', '用', 19, 20], ['分', '三', 20, 21], ['信', '公', 21, 22], ['息', '的', 22, 23], ['結', '專', 23, 24], ['跟', '案', 24, 25], ['心', '號', 25, 26]]",0.6296296296296297,0.7777777777777778
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個早天那個明午喔我要欸葛副將軍科來,"[['主', '早', 4, 5], ['持', '天', 5, 6], ['週', '明', 8, 9], ['五', '午', 9, 10], ['號', '喔', 10, 11], ['配', '欸', 13, 14], ['到', '將', 16, 17], ['水', '軍', 17, 18], ['組', '來', 19, 20]]",0.2380952380952381,0.38095238095238093
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,呃就會下定那我們會再跟簡部部聯繫第一點本週五,"[['欸', '呃', 0, 1], ['也', '就', 1, 2], ['號', '會', 2, 3], ['訓', '下', 3, 4], ['場', '定', 4, 5], ['謝', '我', 6, 7], ['謝', '們', 7, 8], ['在', '再', 9, 10], ['廣', '簡', 11, 12], ['防', '部', 12, 13], ['理', '聯', 14, 15], ['性', '繫', 15, 16], ['三', '一', 17, 18]]",0.4166666666666667,0.4166666666666667
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那個上午的時長已經到所裡合由研需的聯醒報告完畢,"[['開', '上', 2, 3], ['中', '午', 3, 4], ['科', '的', 4, 5], ['員', '時', 5, 6], ['國', '長', 6, 7], ['軍', '經', 8, 9], ['核', '到', 9, 10], ['組', '所', 10, 11], ['辦', '裡', 11, 12], ['理', '合', 12, 13], ['防', '由', 13, 14], ['務', '研', 14, 15], ['這', '需', 15, 16], ['邊', '的', 16, 17], ['演', '聯', 17, 18], ['年', '醒', 18, 19]]",0.5454545454545454,0.7727272727272727
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,下午要進參個國防產業條例會議那第一是,"[['三', '進', 3, 4], ['山', '參', 4, 5], ['動', '個', 5, 6], ['行', '條', 10, 11], ['會', '例', 11, 12], ['舉', '議', 13, 14], ['辦', '那', 14, 15], ['前', '第', 15, 16], ['報', '一', 16, 17], ['告', '是', 17, 18]]",0.3157894736842105,0.631578947368421
105,目前暫定那個帶隊長官是次長那我們會配合辦理報告完畢,目前暫定那個帶隊長官事次長那我們會配辦報告完畢,目前暫定那個帶隊長官是務熟那我們會配辦報告完畢,"[['事', '是', 10, 11], ['次', '務', 11, 12], ['長', '熟', 12, 13]]",0.12,0.16
106,那現在主要是卡在一個海軍,那現在主要呃是考的一個海軍,那下天我們就是查核一個作績,"[['現', '下', 1, 2], ['在', '天', 2, 3], ['主', '我', 3, 4], ['要', '們', 4, 5], ['呃', '就', 5, 6], ['考', '查', 7, 8], ['的', '核', 8, 9], ['海', '作', 11, 12], ['軍', '績', 12, 13]]",0.25,0.75
107,呃一樣是本週三下午預排國防會廖主任要參訪,呃一下是本週三下午預颱國防會要主為要參訪,呃一樣是本週三下午預個國防會廖主任要參訪,"[['下', '樣', 2, 3], ['颱', '個', 10, 11], ['要', '廖', 14, 15], ['為', '任', 16, 17]]",0.2,0.05
