,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,以本院所執修政會命會會管理案作業規定及共用會以,"[['延', '所', 3, 4], ['之', '執', 4, 5], ['行', '修', 5, 6], ['工', '政', 6, 7], ['作', '會', 7, 8], ['面', '命', 8, 9], ['軍', '會', 9, 10], ['定', '會', 10, 11], ['部', '案', 13, 14], ['公', '及', 18, 19], ['應', '共', 19, 20], ['期', '用', 20, 21], ['程', '會', 21, 22], ['議', '以', 22, 23]]",0.5238095238095238,0.5714285714285714
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安室衛生巡視那屆時請相關單位配合,"[['全', '室', 1, 2], ['威', '衛', 2, 3], ['先', '生', 3, 4], ['期', '請', 9, 10]]",0.1875,0.0625
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還在知道狀況那會持續處理報告完畢,"[['不', '在', 2, 3], ['指', '知', 3, 4], ['導', '道', 4, 5], ['查', '處', 11, 12]]",0.17647058823529413,0.17647058823529413
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,[],0.0,0.0
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主畫的滿意度調查,"[['計', '主', 12, 13], ['管', '畫', 13, 14], ['長', '查', 19, 20]]",0.1,0.05
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電軍的信副指長的行程喔,"[['通', '的', 6, 7], ['副', '信', 7, 8], ['及', '副', 8, 9], ['會', '指', 9, 10], ['管', '長', 10, 11]]",0.3333333333333333,0.3333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,[],0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超過一名學款或依予請檢的處理,"[['年', '名', 3, 4], ['委', '學', 4, 5], ['員', '款', 5, 6], ['則', '或', 6, 7], ['不', '依', 7, 8], ['服', '予', 8, 9], ['警', '請', 9, 10], ['討', '的', 11, 12]]",0.3333333333333333,0.5333333333333333
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你派他會問他的所長,"[['預', '你', 0, 1], ['起', '派', 1, 2], ['去', '會', 3, 4], ['們', '的', 6, 7]]",0.3,0.3
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,"[['小', '校', 20, 21], ['器', '系', 23, 24]]",0.06896551724137931,0.0
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早報指管組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['本', '報', 11, 12]]",0.15789473684210525,0.05263157894736842
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩下人目前的人員是八十三員以上報告完畢,"[['呃', '人', 3, 4], ['四', '是', 9, 10]]",0.1,0.0
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,剩外一個四戰區預戰區現應該是這禮拜會打通,"[['順', '剩', 0, 1], ['這', '外', 1, 2], ['四', '預', 7, 8], ['算', '戰', 8, 9], ['確', '現', 10, 11], ['保', '打', 18, 19]]",0.25,0.1
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計算機組兩件事情提報第一件事情,"[['在', '呃', 5, 6]]",0.047619047619047616,0.0
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷專案我們上禮拜呃已經把,"[['末', '案', 4, 5]]",0.07142857142857142,0.0
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副所長以及各位同仁早,"[['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.2
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6]]",0.15384615384615385,0.0
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡面已經完成相關準備了報告完畢,"[['管', '館', 2, 3], ['工', '了', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.15789473684210525
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導我們都順利完成,"[['實', '都', 12, 13]]",0.0625,0.0625
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項喔報告完畢,"[['喔', '呃', 0, 1], ['報', '喔', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,二戰區的也已經上上了那現在是,"[['撰', '戰', 1, 2], ['算', '上', 7, 8], ['線', '上', 8, 9], ['個', '是', 13, 14]]",0.26666666666666666,0.13333333333333333
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,該呃的上呈第二件事情本組,"[['把', '該', 0, 1], ['的', '呃', 1, 2], ['整', '的', 2, 3]]",0.25,0.16666666666666666
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 13, 14]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,[],0.0,0.0
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,[],0.0,0.0
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,[],0.0,0.0
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網戰組請網戰組吳組長,[],0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,"[['的', '本', 12, 13], ['早', '召', 21, 22], ['底', '集', 22, 23]]",0.0967741935483871,0.0
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,活週機活後那再通次室是是所派性不邀來到與到管電化中認,"[['呃', '活', 0, 1], ['動', '週', 1, 2], ['九', '機', 2, 3], ['申', '活', 3, 4], ['動', '後', 4, 5], ['應', '那', 5, 6], ['該', '再', 6, 7], ['邀', '是', 10, 11], ['請', '是', 11, 12], ['要', '所', 12, 13], ['長', '派', 13, 14], ['差', '性', 14, 15], ['的', '不', 15, 16], ['要', '邀', 16, 17], ['請', '來', 17, 18], ['參', '到', 18, 19], ['訪', '與', 19, 20], ['分', '到', 20, 21], ['信', '管', 21, 22], ['息', '電', 22, 23], ['結', '化', 23, 24], ['跟', '中', 24, 25], ['心', '認', 25, 26]]",0.6296296296296297,0.8148148148148148
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個主持人個週五喔我要配葛副到水科組,"[['那', '人', 6, 7], ['號', '喔', 10, 11]]",0.2380952380952381,0.19047619047619047
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,欸七似訓場那感們還參呃國院管聯繫第三點本週五,"[['也', '七', 1, 2], ['號', '似', 2, 3], ['謝', '感', 6, 7], ['謝', '們', 7, 8], ['會', '還', 8, 9], ['在', '參', 9, 10], ['跟', '呃', 10, 11], ['廣', '國', 11, 12], ['防', '院', 12, 13], ['部', '管', 13, 14], ['理', '聯', 14, 15], ['性', '繫', 15, 16]]",0.4166666666666667,0.4166666666666667
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那召水發人的都軍軍科定辦理財導這邊作議報告完畢,"[['個', '召', 1, 2], ['開', '水', 2, 3], ['中', '發', 3, 4], ['科', '人', 4, 5], ['員', '的', 5, 6], ['國', '都', 6, 7], ['已', '軍', 7, 8], ['核', '科', 9, 10], ['組', '定', 10, 11], ['防', '財', 13, 14], ['務', '導', 14, 15], ['演', '作', 17, 18], ['年', '議', 18, 19]]",0.5454545454545454,0.7727272727272727
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,下午夭在三洞國防產業協報會舉會並報告,"[['要', '夭', 2, 3], ['三', '在', 3, 4], ['山', '三', 4, 5], ['動', '洞', 5, 6], ['行', '協', 10, 11], ['會', '報', 11, 12], ['辦', '會', 14, 15], ['前', '並', 15, 16]]",0.3157894736842105,0.2631578947368421
105,目前暫定那個帶隊長官是次長那我們會配合辦理報告完畢,目前暫定那個帶隊長官事次長那我們會配辦報告完畢,目前暫定那個帶隊長官是次長那我們會配辦報告完畢,"[['事', '是', 10, 11]]",0.12,0.08
106,那現在主要是卡在一個海軍,那現在主要呃是考的一個海軍,那現在主要就作他寫一個海軍,"[['呃', '就', 5, 6], ['是', '作', 6, 7], ['考', '他', 7, 8], ['的', '寫', 8, 9]]",0.25,0.3333333333333333
107,呃一樣是本週三下午預排國防會廖主任要參訪,呃一下是本週三下午預颱國防會要主為要參訪,呃一樣是本週三下午預排國防會廖因任要參訪,"[['下', '樣', 2, 3], ['颱', '排', 10, 11], ['要', '廖', 14, 15], ['主', '因', 15, 16], ['為', '任', 16, 17]]",0.2,0.05
108,還沒核定戰情網喔把他拉出來到,阿沒核定戰清網喔把他拉出來到,還請核定戰情網喔把他拉出來到,"[['阿', '還', 0, 1], ['沒', '請', 1, 2], ['清', '情', 5, 6]]",0.14285714285714285,0.07142857142857142
109,所長各位長官大家好天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,[],0.25,0.25
110,並邀請本領域參加本本領域配合辦理第二點,並邀請本領參加本本領個點半第二點,並邀請本人參加本組今禮檢組第二點,"[['領', '人', 4, 5], ['本', '組', 8, 9], ['領', '今', 9, 10], ['個', '禮', 10, 11], ['點', '檢', 11, 12], ['半', '組', 12, 13]]",0.3157894736842105,0.47368421052631576
111,部份我們還在跟海軍協商如果他核定我們應該,不份我們還在跟海軍協上如果他核定我們在,部份我們還在跟海軍協商如果他核定我們會,"[['不', '部', 0, 1], ['上', '商', 10, 11], ['在', '會', 18, 19]]",0.2,0.1
112,到那個整個ＩＳＳＩＳＳ系統上,到那個整個日是一系統上那這,把那個整個也用的個以的線這,"[['到', '把', 0, 1], ['日', '也', 5, 6], ['是', '用', 6, 7], ['一', '的', 7, 8], ['系', '個', 8, 9], ['統', '以', 9, 10], ['上', '的', 10, 11], ['那', '線', 11, 12]]",0.5714285714285714,0.7142857142857143
113,所以說我就沒辦法參加NCC了,所以說我用沒報參加習血,所以說就就著有備加n個c血,"[['我', '就', 3, 4], ['用', '就', 4, 5], ['沒', '著', 5, 6], ['報', '有', 6, 7], ['參', '備', 7, 8], ['習', 'ncc', 9, 10], ['血', '個', 10, 11]]",0.5,0.6428571428571429
114,報告所長天齊計畫本週無報告事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,[],0.10526315789473684,0.10526315789473684
115,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,[],0.0,0.0
116,好請天齊計畫翁主持人,查請天齊計畫翁主持人,好請天齊計畫翁主持人,"[['查', '好', 0, 1]]",0.1,0.0
117,謝謝請天頻計畫吳主持人,好謝謝天頻計畫吳主持人,好謝謝天頻計畫吳主持人,[],0.18181818181818185,0.18181818181818182
118,這禮拜就可以把四戰區也整個上線報告完畢,這禮拜就可以保持立也正的上線報告完畢,這禮拜就可以請持書話線常狀線報告完畢,"[['保', '請', 6, 7], ['立', '書', 8, 9], ['也', '話', 9, 10], ['正', '線', 10, 11], ['的', '常', 11, 12], ['上', '狀', 12, 13]]",0.3157894736842105,0.42105263157894735
119,好請公關呂主任,那請公關呂主任,那請公關呂主任,[],0.14285714285714285,0.14285714285714285
120,報告所長本週沒有報告事項,報告所長本週沒有報告事項,報告所長本週沒有報告事項,[],0.0,0.0
121,請王副所長,好請王副所長,好請王副所長,[],0.2,0.2
122,報告所長今天主持人帶隊到,報告所長電組這人在就到,報告所長本組組禮剛報線,"[['電', '本', 4, 5], ['這', '組', 6, 7], ['人', '禮', 7, 8], ['在', '剛', 8, 9], ['就', '報', 9, 10], ['到', '線', 10, 11]]",0.5,0.6666666666666666
123,好請乾元計畫廖主持人,好請乾元計畫廖主持人,好請乾元計畫廖主持人,[],0.0,0.0
124,好請黃益進黃副所長,好請黃益進黃副所長,好請黃益進黃副所長,[],0.0,0.0
125,報告所長本週無提報事項,報告所長本週無提報事項,報告所長本週無提報事項,[],0.0,0.0
