,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行的個不第結季的作作通安全檢護,"[['本', '的', 5, 6], ['年', '個', 6, 7], ['度', '不', 7, 8], ['必', '第', 8, 9], ['一', '結', 9, 10], ['記', '季', 10, 11], ['阿', '作', 12, 13], ['這', '作', 13, 14], ['業', '通', 14, 15], ['督', '檢', 17, 18], ['件', '護', 18, 19]]",0.2777777777777778,0.4444444444444444
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事那是本院的智年機的安個會會,"[['謝', '那', 5, 6], ['個', '是', 6, 7], ['費', '智', 10, 11], ['屋', '年', 11, 12], ['室', '機', 12, 13], ['提', '安', 14, 15], ['管', '個', 15, 16], ['工', '會', 16, 17], ['程', '會', 17, 18]]",0.3157894736842105,0.47368421052631576
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員實利報工及退假的申工作業,"[['以', '實', 5, 6], ['公', '工', 8, 9], ['加', '退', 10, 11], ['班', '假', 11, 12], ['請', '工', 14, 15]]",0.05882352941176471,0.23529411764705882
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個月期時間會在,"[['星', '月', 12, 13]]",0.16666666666666666,0.2222222222222222
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電電所三零七三三館還有本所三百零廖,"[['子', '電', 2, 3], ['零', '三', 8, 9], ['九', '館', 9, 10], ['一', '百', 15, 16], ['名', '零', 16, 17], ['館', '廖', 17, 18]]",0.1176470588235294,0.35294117647058826
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組阿幾件事情提報,"[['把', '呃', 0, 1], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,第這是這個方助宜就人人院進區,"[['好', '第', 0, 1], ['不', '這', 1, 2], ['要', '是', 2, 3], ['因', '這', 3, 4], ['為', '個', 4, 5], ['幫', '方', 5, 6], ['便', '助', 6, 7], ['院', '宜', 7, 8], ['益', '就', 8, 9], ['畫', '人', 9, 10], ['入', '人', 10, 11], ['管', '院', 11, 12], ['制', '進', 12, 13], ['去', '區', 13, 14]]",0.4615384615384616,0.9230769230769231
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告主長好報告所長回報人數,"[['週', '主', 6, 7]]",0.05882352941176471,0.058823529411764705
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好工戰工一的測新估部份會收式的,"[['阿', '好', 0, 1], ['附', '工', 1, 2], ['近', '戰', 2, 3], ['管', '工', 3, 4], ['舍', '一', 4, 5], ['部', '的', 5, 6], ['份', '測', 6, 7], ['評', '新', 7, 8], ['的', '估', 8, 9], ['可', '部', 9, 10], ['能', '份', 10, 11], ['回', '會', 11, 12], ['陸', '收', 12, 13], ['續', '式', 13, 14]]",0.5333333333333333,0.7333333333333333
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財信組本週無提報事項,"[['務', '信', 5, 6]]",0.0,0.07142857142857142
22,而遭到糾舉還有影響安全,找到九據還有影響安全,公查位點沒有十能的買,"[['找', '公', 0, 1], ['到', '查', 1, 2], ['九', '位', 2, 3], ['據', '點', 3, 4], ['還', '沒', 4, 5], ['影', '十', 6, 7], ['響', '能', 7, 8], ['安', '的', 8, 9], ['全', '買', 9, 10]]",0.3636363636363637,0.9090909090909091
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計議組上線,"[['管', '議', 8, 9]]",0.0,0.08333333333333333
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電電中組上線,"[['子', '電', 8, 9], ['戰', '中', 9, 10]]",0.0,0.15384615384615385
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊成文副組計組代理上線,"[['建', '成', 2, 3], ['主', '組', 5, 6], ['持', '計', 6, 7], ['人', '組', 7, 8]]",0.0,0.3333333333333333
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,乾員檢示然後大成計畫,"[['全', '乾', 0, 1], ['元', '員', 1, 2], ['到', '檢', 2, 3], ['齊', '示', 3, 4]]",0.1,0.3
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,增請請計計管組鍾組長,"[['好', '增', 0, 1], ['加', '請', 1, 2], ['中', '計', 3, 4]]",0.2727272727272727,0.36363636363636365
31,好好請繼續,好好請繼續,好好請說說,"[['繼', '說', 3, 4], ['續', '說', 4, 5]]",0.0,0.4
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,那那組通信組遙控組天頻組管組天齊專管組尤有系本有等六個專域,"[['通', '那', 0, 1], ['信', '那', 1, 2], ['導', '通', 3, 4], ['控', '信', 4, 5], ['陳', '天', 9, 10], ['專', '組', 11, 12], ['天', '尤', 19, 20], ['齊', '有', 20, 21], ['是', '系', 21, 22], ['工', '本', 22, 23], ['組', '有', 23, 24], ['本', '等', 24, 25], ['單', '專', 27, 28], ['位', '域', 28, 29]]",0.10344827586206896,0.3793103448275862
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天喔跟們跟楊副本禮針訪喔目幫來主理上上十一項報告報告完畢,"[['你', '跟', 5, 6], ['那', '們', 6, 7], ['有', '跟', 7, 8], ['所', '本', 10, 11], ['長', '禮', 11, 12], ['拜', '針', 12, 13], ['對', '訪', 13, 14], ['而', '目', 15, 16], ['前', '幫', 16, 17], ['忙', '來', 17, 18], ['辦', '主', 18, 19], ['第', '上', 20, 21], ['三', '上', 21, 22]]",0.42857142857142855,0.5357142857142857
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,請簽報作會簽核求的料的文之工含排並著送本組收送報告完畢,"[['將', '請', 0, 1], ['工', '報', 2, 3], ['副', '作', 3, 4], ['所', '會', 4, 5], ['長', '簽', 5, 6], ['定', '求', 7, 8], ['資', '的', 8, 9], ['需', '料', 9, 10], ['求', '的', 10, 11], ['規', '文', 11, 12], ['劃', '之', 12, 13], ['書', '工', 13, 14], ['安', '含', 14, 15], ['審', '排', 15, 16], ['查', '並', 16, 17], ['表', '著', 17, 18], ['重', '送', 18, 19], ['續', '收', 21, 22], ['辦', '送', 22, 23]]",0.14814814814814814,0.6296296296296297
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官大家好品後組本週有一項報告喔那請那個,"[['早', '大', 9, 10], ['安', '家', 10, 11], ['龍', '好', 11, 12], ['的', '有', 17, 18], ['跟', '請', 24, 25]]",0.2307692307692308,0.2692307692307692
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年度年試標作集緩隊案請各需各單位在一月三十號號完前,"[['研', '度', 2, 3], ['究', '年', 3, 4], ['是', '試', 4, 5], ['製', '標', 5, 6], ['的', '作', 6, 7], ['及', '集', 7, 8], ['團', '緩', 8, 9], ['提', '隊', 9, 10], ['求', '各', 14, 15], ['一', '號', 22, 23], ['要', '號', 23, 24], ['之', '完', 24, 25]]",0.1851851851851852,0.4074074074074074
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,系本統統一月十五日上線將本行採得採額一案,"[['一', '系', 0, 1], ['零', '本', 1, 2], ['八', '統', 2, 3], ['年', '統', 3, 4], ['院', '行', 13, 14], ['定', '採', 14, 15], ['額', '得', 15, 16], ['唯', '採', 16, 17], ['有', '額', 17, 18], ['履', '一', 18, 19], ['約', '案', 19, 20]]",0.1,0.5
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是下所所呃安排所員在本月二三的上報午將,"[['奉', '下', 5, 6], ['解', '所', 6, 7], ['是', '所', 7, 8], ['將', '呃', 8, 9], ['長', '員', 12, 13], ['一', '本', 14, 15], ['點', '的', 18, 19], ['下', '報', 20, 21], ['事', '午', 21, 22], ['蹟', '將', 22, 23]]",0.3333333333333333,0.5
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最謝是謝剛剛指示的事第已就公問所請那的湯組長,"[['後', '謝', 2, 3], ['謝', '是', 3, 4], ['所', '謝', 4, 5], ['長', '剛', 5, 6], ['解', '指', 7, 8], ['項', '第', 11, 12], ['一', '已', 12, 13], ['搶', '就', 13, 14], ['詢', '公', 14, 15], ['開', '問', 15, 16], ['攝', '所', 16, 17], ['的', '請', 17, 18], ['工', '那', 18, 19], ['安', '的', 19, 20], ['組', '湯', 20, 21]]",0.2608695652173913,0.4782608695652174
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨所度工所共有三十張分屬,"[['年', '所', 9, 10], ['電', '所', 12, 13]]",0.05,0.1
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副官長各位長官大家早本週無提報事項報告完畢,"[['所', '官', 5, 6]]",0.0,0.04
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,呃機續一十就上週二明明號零就是兩年前的,"[['三', '呃', 0, 1], ['七', '機', 1, 2], ['月', '續', 2, 3], ['三', '一', 3, 4], ['次', '十', 4, 5], ['向', '就', 5, 6], ['想', '上', 6, 7], ['下', '週', 7, 8], ['事', '二', 8, 9], ['十', '明', 9, 10], ['三', '明', 10, 11], ['兩', '號', 11, 12], ['天', '零', 12, 13], ['執', '就', 13, 14], ['行', '是', 14, 15], ['春', '兩', 15, 16], ['節', '年', 16, 17]]",0.3684210526315789,0.8947368421052632
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好計規組本週一件事情提報那本關p#的i百零,"[['整', '計', 11, 12], ['喔', '報', 21, 22], ['有', '本', 23, 24], ['一', 'pr', 25, 26], ['百', '##i', 26, 27], ['零', '的', 27, 28]]",0.07407407407407407,0.25925925925925924
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購系統納報採購評鑑系統請各單位配合報告完畢,"[['結', '系', 2, 3], ['果', '統', 3, 4], ['陸', '報', 5, 6], ['廠', '採', 6, 7], ['商', '購', 7, 8], ['管', '系', 10, 11], ['理', '統', 11, 12]]",0.045454545454545456,0.3181818181818182
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,於利公區執施政裡業規通額技購門已規定為作期程為,"[['以', '於', 0, 1], ['本', '利', 1, 2], ['院', '公', 2, 3], ['延', '區', 3, 4], ['之', '執', 4, 5], ['行', '施', 5, 6], ['工', '政', 6, 7], ['作', '裡', 7, 8], ['面', '業', 8, 9], ['軍', '規', 9, 10], ['定', '通', 10, 11], ['管', '額', 11, 12], ['理', '技', 12, 13], ['部', '購', 13, 14], ['作', '門', 14, 15], ['業', '已', 15, 16], ['公', '為', 18, 19], ['應', '作', 19, 20], ['議', '為', 22, 23]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,進行海區簽檢那請時請請各單位配要,"[['安', '進', 0, 1], ['全', '行', 1, 2], ['威', '海', 2, 3], ['先', '區', 3, 4], ['巡', '簽', 4, 5], ['視', '檢', 5, 6], ['屆', '請', 7, 8], ['期', '請', 9, 10], ['相', '請', 10, 11], ['關', '各', 11, 12], ['合', '要', 15, 16]]",0.1875,0.625
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還在知道中們那會持續查明報告完畢,"[['不', '在', 2, 3], ['指', '知', 3, 4], ['導', '道', 4, 5], ['狀', '中', 5, 6], ['況', '們', 6, 7], ['理', '明', 12, 13]]",0.17647058823529413,0.17647058823529413
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點那我品有組本組預劃在,"[['物', '那', 3, 4], ['籌', '我', 4, 5], ['處', '品', 5, 6], ['供', '有', 6, 7], ['應', '組', 7, 8], ['商', '本', 8, 9]]",0.0,0.46153846153846156
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那正續將將那個本所的年個主管的那業協調查,"[['我', '正', 1, 2], ['們', '續', 2, 3], ['辦', '將', 3, 4], ['理', '將', 4, 5], ['高', '年', 10, 11], ['階', '個', 11, 12], ['計', '主', 12, 13], ['滿', '那', 15, 16], ['意', '業', 16, 17], ['度', '協', 17, 18], ['長', '查', 19, 20]]",0.1,0.45
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電資唐信來水武的行份喔,"[['軍', '資', 5, 6], ['通', '唐', 6, 7], ['副', '信', 7, 8], ['及', '來', 8, 9], ['會', '水', 9, 10], ['管', '武', 10, 11], ['程', '份', 13, 14]]",0.3333333333333333,0.5333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電主組本週無提報事項報告完畢,"[['戰', '主', 2, 3]]",0.07142857142857142,0.14285714285714285
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,而十三半以上會應能請方的處見,"[['超', '而', 0, 1], ['過', '十', 1, 2], ['一', '三', 2, 3], ['年', '半', 3, 4], ['委', '以', 4, 5], ['員', '上', 5, 6], ['則', '會', 6, 7], ['不', '應', 7, 8], ['服', '能', 8, 9], ['警', '請', 9, 10], ['檢', '方', 10, 11], ['討', '的', 11, 12], ['理', '見', 13, 14]]",0.3333333333333333,0.8666666666666667
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你請先去問丁副的長,"[['預', '你', 0, 1], ['起', '請', 1, 2], ['他', '先', 2, 3], ['他', '丁', 5, 6], ['們', '副', 6, 7], ['所', '的', 7, 8]]",0.3,0.4
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午有理用校部預經官訪以所候,"[['海', '有', 17, 18], ['軍', '理', 18, 19], ['官', '用', 19, 20], ['小', '校', 20, 21], ['電', '部', 21, 22], ['機', '預', 22, 23], ['器', '經', 23, 24], ['參', '官', 24, 25], ['萬', '以', 26, 27], ['象', '所', 27, 28], ['館', '候', 28, 29]]",0.06896551724137931,0.3448275862068966
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大打早早週本組無提報事項,"[['位', '官', 7, 8], ['家', '打', 9, 10], ['擾', '早', 10, 11], ['本', '早', 11, 12], ['指', '週', 12, 13], ['管', '本', 13, 14]]",0.15789473684210525,0.21052631578947367
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩下呃剩檢的人員是八十三員以上報告完畢,"[['目', '剩', 4, 5], ['前', '檢', 5, 6], ['四', '是', 9, 10]]",0.1,0.15
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,把排一個四點跟工戰的現實就是這個跟會打通,"[['順', '把', 0, 1], ['這', '排', 1, 2], ['戰', '點', 5, 6], ['區', '跟', 6, 7], ['四', '工', 7, 8], ['算', '戰', 8, 9], ['區', '的', 9, 10], ['確', '現', 10, 11], ['應', '實', 11, 12], ['該', '就', 12, 13], ['禮', '個', 15, 16], ['拜', '跟', 16, 17], ['保', '打', 18, 19]]",0.25,0.5
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計龍計組兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['算', '龍', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.09523809523809523
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷周案我們上禮拜呃已經把,"[['專', '周', 3, 4], ['末', '案', 4, 5]]",0.07142857142857142,0.07142857142857142
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副任長以週各位同仁早,"[['所', '任', 5, 6], ['本', '以', 7, 8], ['及', '週', 8, 9], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.3333333333333333
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安會來在呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6], ['防', '會', 7, 8], ['護', '來', 8, 9], ['組', '在', 9, 10]]",0.15384615384615385,0.23076923076923078
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,那計館裡組已經完成相關準備那報告完畢,"[['我', '那', 0, 1], ['們', '計', 1, 2], ['管', '館', 2, 3], ['面', '組', 4, 5], ['工', '那', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.3157894736842105
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導喔確呃際的完成,"[['我', '喔', 10, 11], ['們', '確', 11, 12], ['實', '呃', 12, 13], ['順', '際', 13, 14], ['利', '的', 14, 15]]",0.0625,0.3125
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項項報告完畢,"[['喔', '呃', 0, 1], ['報', '項', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,那本線的也已經上線了那請整呢,"[['二', '那', 0, 1], ['撰', '本', 1, 2], ['區', '線', 2, 3], ['算', '上', 7, 8], ['現', '請', 11, 12], ['在', '整', 12, 13], ['個', '呢', 13, 14]]",0.26666666666666666,0.4666666666666667
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,呃完文個那第二件事情本組,"[['把', '呃', 0, 1], ['的', '完', 1, 2], ['整', '文', 2, 3], ['上', '個', 3, 4], ['呈', '那', 4, 5]]",0.25,0.4166666666666667
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長遙戰組本週無提報事報告完畢,"[['網', '遙', 4, 5], ['項', '報', 13, 14]]",0.05555555555555555,0.1111111111111111
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,報告組本週無提報事項報告完畢,"[['導', '報', 0, 1], ['控', '告', 1, 2]]",0.0,0.14285714285714285
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水週組沒有提報事項,"[['感', '週', 5, 6]]",0.0,0.07692307692307693
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持長,"[['人', '長', 8, 9]]",0.0,0.1111111111111111
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙本組無提報事項,"[['控', '本', 5, 6]]",0.0,0.08333333333333333
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網謝戰請網戰組吳組長,"[['戰', '謝', 2, 3], ['組', '戰', 3, 4]]",0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指電組王組長,"[['管', '電', 3, 4]]",0.0,0.125
