,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行本年度消防員工的這個安全督檢,"[['必', '消', 8, 9], ['一', '防', 9, 10], ['記', '員', 10, 11], ['的', '工', 11, 12], ['阿', '的', 12, 13], ['業', '個', 14, 15], ['件', '檢', 18, 19]]",0.2777777777777778,0.3333333333333333
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事情那本院的費用沒有提報工程,"[['謝', '情', 5, 6], ['個', '那', 6, 7], ['屋', '用', 11, 12], ['室', '沒', 12, 13], ['的', '有', 13, 14], ['管', '報', 15, 16]]",0.3157894736842105,0.42105263157894735
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期時間會在,[],0.16666666666666666,0.16666666666666666
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三零七三零九還有本所三一館廖,"[['名', '館', 16, 17], ['館', '廖', 17, 18]]",0.1176470588235294,0.17647058823529413
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組阿幾件事情提報,"[['把', '呃', 0, 1], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,好像是因為葛副院長進入管制區,"[['不', '像', 1, 2], ['要', '是', 2, 3], ['幫', '葛', 5, 6], ['便', '副', 6, 7], ['益', '長', 8, 9], ['畫', '進', 9, 10], ['去', '區', 13, 14]]",0.4615384615384616,0.6153846153846154
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 6, 7]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好附近館舍部份評估可能會陸續的,"[['阿', '好', 0, 1], ['管', '館', 3, 4], ['的', '估', 8, 9], ['回', '會', 11, 12]]",0.5333333333333333,0.3333333333333333
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,[],0.0,0.0
22,而遭到糾舉還有影響安全,找到九據還有影響安全,占到賽道沒有影響安全,"[['找', '占', 0, 1], ['九', '賽', 2, 3], ['據', '道', 3, 4], ['還', '沒', 4, 5]]",0.3636363636363637,0.45454545454545453
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,[],0.0,0.0
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊建文副主持人代理上線,[],0.0,0.0
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員到齊然後大成計畫,"[['元', '員', 1, 2]]",0.1,0.0
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好加速請計管組鍾組長,"[['請', '速', 2, 3], ['中', '請', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好好請繼續,[],0.0,0.0
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通信組導控組遙控組雷達專管組天齊專管組天齊系工組等六個單位,"[['陳', '雷', 9, 10], ['頻', '達', 10, 11], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.06896551724137931
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天會向那個楊副所長拜訪喔我會來辦理第三十一項報告報告完畢,"[['喔', '會', 4, 5], ['你', '向', 5, 6], ['有', '個', 7, 8], ['對', '訪', 13, 14], ['而', '我', 15, 16], ['前', '會', 16, 17], ['忙', '來', 17, 18]]",0.42857142857142855,0.4642857142857143
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,將簽奉呃所長核定之需求規劃書含審查表送本組續辦報告完畢,"[['工', '奉', 2, 3], ['副', '呃', 3, 4], ['資', '之', 8, 9], ['安', '含', 14, 15], ['重', '送', 18, 19]]",0.14814814814814814,0.037037037037037035
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那請那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '請', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,十年研究沿用的呃連隊案請各需求單位在一月三十一號之前,"[['八', '十', 0, 1], ['是', '沿', 4, 5], ['製', '用', 5, 6], ['及', '呃', 7, 8], ['團', '連', 8, 9], ['提', '隊', 9, 10], ['要', '號', 23, 24]]",0.1851851851851852,0.25925925925925924
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一零八年一月十五日上線將本院定額優先履約,"[['唯', '優', 16, 17], ['有', '先', 17, 18]]",0.1,0.1
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉指示呃安排所長在一月二十號上下午由,"[['解', '指', 6, 7], ['是', '示', 7, 8], ['將', '呃', 8, 9], ['三', '十', 17, 18], ['點', '號', 18, 19], ['事', '午', 21, 22], ['蹟', '由', 22, 23]]",0.3333333333333333,0.3333333333333333
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最後是所長剛指示的事項從九點開始請工安組組長,"[['謝', '是', 3, 4], ['解', '指', 7, 8], ['一', '從', 12, 13], ['搶', '九', 13, 14], ['詢', '點', 14, 15], ['攝', '始', 16, 17], ['的', '請', 17, 18]]",0.2608695652173913,0.2608695652173913
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,一一月五號週三下午由三三零執行春節前的,"[['三', '一', 0, 1], ['七', '一', 1, 2], ['三', '五', 3, 4], ['次', '號', 4, 5], ['向', '週', 5, 6], ['想', '三', 6, 7], ['事', '午', 8, 9], ['十', '由', 9, 10], ['兩', '三', 11, 12], ['天', '零', 12, 13]]",0.3684210526315789,0.5263157894736842
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關一百零,"[['喔', '報', 21, 22]]",0.07407407407407407,0.037037037037037035
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,依本院後續行政作業交通管理的作業規定抽檢期程為,"[['以', '依', 0, 1], ['延', '後', 3, 4], ['之', '續', 4, 5], ['工', '政', 6, 7], ['面', '業', 8, 9], ['軍', '交', 9, 10], ['定', '通', 10, 11], ['部', '的', 13, 14], ['公', '抽', 18, 19], ['應', '檢', 19, 20], ['議', '為', 22, 23]]",0.5238095238095238,0.5714285714285714
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安全監控巡視那屆時請相關單位配合,"[['威', '監', 2, 3], ['先', '控', 3, 4], ['期', '請', 9, 10]]",0.1875,0.125
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還不確定狀況那會持續查明報告完畢,"[['指', '確', 3, 4], ['導', '定', 4, 5], ['理', '明', 12, 13]]",0.17647058823529413,0.11764705882352941
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,[],0.0,0.0
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的滿意度調查,"[['計', '主', 12, 13], ['長', '查', 19, 20]]",0.1,0.0
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,[],0.0,0.0
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電軍通知副總長的行程喔,"[['副', '知', 7, 8], ['及', '副', 8, 9], ['會', '總', 9, 10], ['管', '長', 10, 11]]",0.3333333333333333,0.4
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,[],0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,超過一半會員會不服警方的處理,"[['年', '半', 3, 4], ['委', '會', 4, 5], ['則', '會', 6, 7], ['檢', '方', 10, 11], ['討', '的', 11, 12]]",0.3333333333333333,0.6
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,預計先去問他們所長,"[['起', '計', 1, 2], ['他', '先', 2, 3]]",0.3,0.4
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,"[['小', '校', 20, 21], ['器', '系', 23, 24]]",0.06896551724137931,0.0
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早早指管組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['本', '早', 11, 12]]",0.15789473684210525,0.05263157894736842
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩下人目前的人員是八十三員以上報告完畢,"[['呃', '人', 3, 4], ['四', '是', 9, 10]]",0.1,0.0
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,另推一個四戰區四戰區現應該是這禮拜會打通,"[['順', '另', 0, 1], ['這', '推', 1, 2], ['算', '戰', 8, 9], ['確', '現', 10, 11], ['保', '打', 18, 19]]",0.25,0.1
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計算機組兩件事情提報第一件事情,"[['在', '呃', 5, 6]]",0.047619047619047616,0.0
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷專案我們上禮拜呃已經把,"[['末', '案', 4, 5]]",0.07142857142857142,0.0
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副所長本周各位同仁早,"[['及', '周', 8, 9], ['大', '仁', 12, 13], ['等', '早', 13, 14]]",0.26666666666666666,0.26666666666666666
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃要求這個那個防護組呃本組,"[['派', '求', 2, 3], ['三', '那', 5, 6], ['安', '個', 6, 7]]",0.15384615384615385,0.3076923076923077
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡面已經完成相關準備那報告完畢,"[['管', '館', 2, 3], ['工', '那', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.15789473684210525
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導我們呃順利完成,"[['實', '呃', 12, 13]]",0.0625,0.0625
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,呃報告所長無提報事項項報告完畢,"[['喔', '呃', 0, 1], ['報', '項', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,二戰區的也已經做完了那現在呢,"[['撰', '戰', 1, 2], ['算', '做', 7, 8], ['線', '完', 8, 9], ['個', '呢', 13, 14]]",0.26666666666666666,0.26666666666666666
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,給他整備那第二件事情本組,"[['把', '給', 0, 1], ['的', '他', 1, 2], ['上', '備', 3, 4], ['呈', '那', 4, 5]]",0.25,0.4166666666666667
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,[],0.0,0.0
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長網戰組本週無提報事報告完畢,"[['項', '報', 13, 14]]",0.05555555555555555,0.05555555555555555
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,[],0.0,0.0
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,[],0.0,0.0
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,[],0.0,0.0
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網戰組請網戰組吳組長,[],0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議以上相關人員報告完畢,"[['的', '本', 12, 13], ['早', '以', 21, 22], ['底', '上', 22, 23]]",0.0967741935483871,0.06451612903225806
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃量產稽核的該通次室邀請呃長官的要求參訪的信息符合上,"[['動', '量', 1, 2], ['九', '產', 2, 3], ['申', '稽', 3, 4], ['動', '核', 4, 5], ['應', '的', 5, 6], ['要', '呃', 12, 13], ['差', '官', 14, 15], ['請', '求', 17, 18], ['分', '的', 20, 21], ['結', '符', 23, 24], ['跟', '合', 24, 25], ['心', '上', 25, 26]]",0.6296296296296297,0.7407407407407407
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個主持那個週五喔我要配葛副到水科組,"[['號', '喔', 10, 11]]",0.2380952380952381,0.19047619047619047
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,欸還在訓場那謝謝所長跟資電部討論第三點本週五,"[['也', '還', 1, 2], ['號', '在', 2, 3], ['會', '所', 8, 9], ['在', '長', 9, 10], ['廣', '資', 11, 12], ['防', '電', 12, 13], ['理', '討', 14, 15], ['性', '論', 15, 16]]",0.4166666666666667,0.5
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那本與會人員都已經核定辦理這部這邊演練報告完畢,"[['個', '本', 1, 2], ['開', '與', 2, 3], ['中', '會', 3, 4], ['科', '人', 4, 5], ['國', '都', 6, 7], ['軍', '經', 8, 9], ['組', '定', 10, 11], ['防', '這', 13, 14], ['務', '部', 14, 15], ['年', '練', 18, 19]]",0.5454545454545454,0.7272727272727273
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,下午到三峽的國防產業協會來舉辦那報告,"[['要', '到', 2, 3], ['山', '峽', 4, 5], ['動', '的', 5, 6], ['行', '協', 10, 11], ['會', '來', 12, 13], ['前', '那', 15, 16]]",0.3157894736842105,0.3157894736842105
105,目前暫定那個帶隊長官是次長那我們會配合辦理報告完畢,目前暫定那個帶隊長官事次長那我們會配辦報告完畢,目前暫定那個帶隊長官是次長那我們會配合報告完畢,"[['事', '是', 10, 11], ['辦', '合', 18, 19]]",0.12,0.08
106,那現在主要是卡在一個海軍,那現在主要呃是考的一個海軍,那現在主要是去考慮一個海軍,"[['呃', '是', 5, 6], ['是', '去', 6, 7], ['的', '慮', 8, 9]]",0.25,0.25
107,呃一樣是本週三下午預排國防會廖主任要參訪,呃一下是本週三下午預颱國防會要主為要參訪,等一下呃本週三下午預排國防會呂主任要參訪,"[['呃', '等', 0, 1], ['是', '呃', 3, 4], ['颱', '排', 10, 11], ['要', '呂', 14, 15], ['為', '任', 16, 17]]",0.2,0.2
108,還沒核定戰情網喔把他拉出來到,阿沒核定戰清網喔把他拉出來到,呃已核定戰情網喔把他拉出來到,"[['阿', '呃', 0, 1], ['沒', '已', 1, 2], ['清', '情', 5, 6]]",0.14285714285714285,0.14285714285714285
109,所長各位長官大家好天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,[],0.25,0.25
110,並邀請本領域參加本本領域配合辦理第二點,並邀請本領參加本本領個點半第二點,並邀請本人參加本本領域直播第二點,"[['領', '人', 4, 5], ['個', '域', 10, 11], ['點', '直', 11, 12], ['半', '播', 12, 13]]",0.3157894736842105,0.3157894736842105
111,部份我們還在跟海軍協商如果他核定我們應該,不份我們還在跟海軍協上如果他核定我們在,不過我們還在跟海軍協商如果他核定我們會,"[['份', '過', 1, 2], ['上', '商', 10, 11], ['在', '會', 18, 19]]",0.2,0.2
112,到那個整個ＩＳＳＩＳＳ系統上,到那個整個日是一系統上那這,以那個整個國軍全系統的那個,"[['到', '以', 0, 1], ['日', '國', 5, 6], ['是', '軍', 6, 7], ['一', '全', 7, 8], ['上', '的', 10, 11], ['這', '個', 12, 13]]",0.5714285714285714,0.7142857142857143
113,所以說我就沒辦法參加NCC了,所以說我用沒報參加習血,所以說我們沒有參加面試,"[['用', '們', 4, 5], ['報', '有', 6, 7], ['習', '面', 9, 10], ['血', '試', 10, 11]]",0.5,0.5
114,報告所長天齊計畫本週無報告事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,[],0.10526315789473684,0.10526315789473684
115,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,[],0.0,0.0
116,好請天齊計畫翁主持人,查請天齊計畫翁主持人,好請天齊計畫翁主持人,"[['查', '好', 0, 1]]",0.1,0.0
117,謝謝請天頻計畫吳主持人,好謝謝天頻計畫吳主持人,好謝謝天頻計畫吳主持人,[],0.18181818181818185,0.18181818181818182
118,這禮拜就可以把四戰區也整個上線報告完畢,這禮拜就可以保持立也正的上線報告完畢,這禮拜就可以保持手機正常上線報告完畢,"[['立', '手', 8, 9], ['也', '機', 9, 10], ['的', '常', 11, 12]]",0.3157894736842105,0.3684210526315789
119,好請公關呂主任,那請公關呂主任,那請公關呂主任,[],0.14285714285714285,0.14285714285714285
120,報告所長本週沒有報告事項,報告所長本週沒有報告事項,報告所長本週沒有報告事項,[],0.0,0.0
121,請王副所長,好請王副所長,好請王副所長,[],0.2,0.2
122,報告所長今天主持人帶隊到,報告所長電組這人在就到,報告所長本組這週沒報到,"[['電', '本', 4, 5], ['人', '週', 7, 8], ['在', '沒', 8, 9], ['就', '報', 9, 10]]",0.5,0.5833333333333334
123,好請乾元計畫廖主持人,好請乾元計畫廖主持人,好請乾元計畫廖主持人,[],0.0,0.0
124,好請黃益進黃副所長,好請黃益進黃副所長,好請黃益進黃副所長,[],0.0,0.0
125,報告所長本週無提報事項,報告所長本週無提報事項,報告所長本週無提報事項,[],0.0,0.0
126,報告所長本週無提報事項,報告所長本週無提報事項,報告所長本週無提報事項,[],0.0,0.0
127,好請楊副所長,好請楊副所長,好請楊副所長,[],0.0,0.0
128,那個今天那個院長在晨會裡面有講那個全院的火銷爐都已經建置完成,那個今天那個院長在晨會裡面有講那個全面的火銷錄都已經建置完成,那個今天那個院長在晨會裡面有講那個全院的火銷爐都已經建置完成,"[['面', '院', 18, 19], ['錄', '爐', 22, 23]]",0.06666666666666668,0.0
129,這個年這就是一百零八年開始喔各單位陸續在反應人力不足,這個年這就是一百零八年開始喔各單位陸續在反應能力不足,這個年這就是一百零八年開始喔各單位陸續在反應人力不足,"[['能', '人', 22, 23]]",0.038461538461538464,0.0
130,那希望所有同仁能夠愛護裝備然後能夠確實的去做使用,那希望所同仁能夠愛物裝備後能夠確實的去做使用,那希望各同仁能夠愛護裝備都能夠確實的去做使用,"[['所', '各', 3, 4], ['物', '護', 9, 10], ['後', '都', 12, 13]]",0.125,0.16666666666666666
131,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,[],0.0,0.0
132,呃電戰電戰領域有兩項裝備就是靖虹跟磐石裝備目前在,呃電戰電戰領域有兩項裝備那個進同跟磐示裝備呃目前在,呃電戰電戰領域有兩項裝備那個第一個磐石裝備呃目前在,"[['進', '第', 14, 15], ['同', '一', 15, 16], ['跟', '個', 16, 17], ['示', '石', 18, 19]]",0.25,0.25
