,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行那年務部分配的工個業務的查查,"[['本', '那', 5, 6], ['度', '務', 7, 8], ['必', '部', 8, 9], ['一', '分', 9, 10], ['記', '配', 10, 11], ['阿', '工', 12, 13], ['這', '個', 13, 14], ['安', '務', 15, 16], ['全', '的', 16, 17], ['督', '查', 17, 18], ['件', '查', 18, 19]]",0.2777777777777778,0.6111111111111112
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事那個本院的廢污案的接管工程,"[['謝', '那', 5, 6], ['費', '廢', 10, 11], ['屋', '污', 11, 12], ['室', '案', 12, 13], ['提', '接', 14, 15]]",0.3157894736842105,0.10526315789473684
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期喔間會在,"[['時', '喔', 14, 15]]",0.16666666666666666,0.2222222222222222
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三有七電學案還有本所三一零館,"[['零', '有', 5, 6], ['三', '電', 7, 8], ['零', '學', 8, 9], ['九', '案', 9, 10], ['名', '零', 16, 17]]",0.1176470588235294,0.29411764705882354
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組有幾件事情提報,"[['把', '呃', 0, 1], ['阿', '有', 11, 12], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,那不前呢要往立院院那是提會驗,"[['好', '那', 0, 1], ['要', '前', 2, 3], ['因', '呢', 3, 4], ['為', '要', 4, 5], ['幫', '往', 5, 6], ['便', '立', 6, 7], ['益', '院', 8, 9], ['畫', '那', 9, 10], ['入', '是', 10, 11], ['管', '提', 11, 12], ['制', '會', 12, 13], ['去', '驗', 13, 14]]",0.4615384615384616,1.0
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 6, 7]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好那個購程的預算很可能是陸樣的,"[['阿', '好', 0, 1], ['附', '那', 1, 2], ['近', '個', 2, 3], ['管', '購', 3, 4], ['舍', '程', 4, 5], ['部', '的', 5, 6], ['份', '預', 6, 7], ['評', '算', 7, 8], ['的', '很', 8, 9], ['回', '是', 11, 12], ['續', '樣', 13, 14]]",0.5333333333333333,0.7333333333333333
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,[],0.0,0.0
22,而遭到糾舉還有影響安全,找到九據還有影響安全,遭到糾舉還有影響安全,"[['找', '遭', 0, 1], ['九', '糾', 2, 3], ['據', '舉', 3, 4]]",0.3636363636363637,0.09090909090909091
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電電戰組上線,"[['子', '電', 8, 9]]",0.0,0.07692307692307693
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊建文副主持人代理上線,[],0.0,0.0
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員到齊然後大成計畫,"[['元', '員', 1, 2]]",0.1,0.0
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好謝請請計管組鍾組長,"[['加', '謝', 1, 2], ['中', '請', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好好請繼續,[],0.0,0.0
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,"[['陳', '天', 9, 10], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.0
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,等於會長請假還有楊長個禮拜四喔目配合辦理以上是一項報告報告完畢,"[['將', '等', 0, 1], ['明', '會', 2, 3], ['天', '長', 3, 4], ['喔', '請', 4, 5], ['你', '假', 5, 6], ['那', '還', 6, 7], ['副', '長', 9, 10], ['所', '個', 10, 11], ['長', '禮', 11, 12], ['對', '四', 13, 14], ['而', '目', 15, 16], ['前', '配', 16, 17], ['忙', '合', 17, 18], ['第', '以', 20, 21], ['三', '上', 21, 22], ['十', '是', 22, 23]]",0.42857142857142855,0.5714285714285714
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,將簽奉副所長核定之需求規劃報含審查表送本組續辦報告完畢,"[['工', '奉', 2, 3], ['資', '之', 8, 9], ['書', '報', 13, 14], ['安', '含', 14, 15], ['重', '送', 18, 19]]",0.14814814814814814,0.037037037037037035
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那個那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '個', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年度究研算的創意會案請各需求單位在一月三十一號之前,"[['研', '度', 2, 3], ['是', '研', 4, 5], ['製', '算', 5, 6], ['及', '創', 7, 8], ['團', '意', 8, 9], ['提', '會', 9, 10], ['要', '號', 23, 24]]",0.1851851851851852,0.25925925925925924
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一本週年一月十五日上線將本院定額微額履約,"[['零', '本', 1, 2], ['八', '週', 2, 3], ['唯', '微', 16, 17], ['有', '額', 17, 18]]",0.1,0.1
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉一點將安排所長在一月二三號調定本場,"[['解', '一', 6, 7], ['是', '點', 7, 8], ['點', '號', 18, 19], ['上', '調', 19, 20], ['下', '定', 20, 21], ['事', '本', 21, 22], ['蹟', '場', 22, 23]]",0.3333333333333333,0.4166666666666667
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那先謝謝所長剛提示的事週已經召知關個單安組組長,"[['最', '先', 1, 2], ['後', '謝', 2, 3], ['解', '提', 7, 8], ['項', '週', 11, 12], ['一', '已', 12, 13], ['搶', '經', 13, 14], ['詢', '召', 14, 15], ['開', '知', 15, 16], ['攝', '關', 16, 17], ['的', '個', 17, 18], ['工', '單', 18, 19]]",0.2608695652173913,0.4782608695652174
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,三是月一十下十九月十三兩天執行春節前的,"[['七', '是', 1, 2], ['三', '一', 3, 4], ['次', '十', 4, 5], ['向', '下', 5, 6], ['想', '十', 6, 7], ['下', '九', 7, 8], ['事', '月', 8, 9]]",0.3684210526315789,0.3684210526315789
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關萬建組,"[['喔', '報', 21, 22], ['一', '萬', 25, 26], ['百', '建', 26, 27], ['零', '組', 27, 28]]",0.07407407407407407,0.14814814814814814
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,本院每年執行之全面鑒標及管購作業規定及相業程法,"[['以', '本', 0, 1], ['本', '院', 1, 2], ['院', '每', 2, 3], ['延', '年', 3, 4], ['之', '執', 4, 5], ['工', '之', 6, 7], ['作', '全', 7, 8], ['軍', '鑒', 9, 10], ['定', '標', 10, 11], ['管', '及', 11, 12], ['理', '管', 12, 13], ['部', '購', 13, 14], ['公', '及', 18, 19], ['應', '相', 19, 20], ['期', '業', 20, 21], ['議', '法', 22, 23]]",0.5238095238095238,0.7619047619047619
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安行安全巡視那屆時請相關單位配合,"[['全', '行', 1, 2], ['威', '安', 2, 3], ['先', '全', 3, 4], ['期', '請', 9, 10]]",0.1875,0.1875
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還在準備當中那會持續查辦報告完畢,"[['不', '在', 2, 3], ['指', '準', 3, 4], ['導', '備', 4, 5], ['狀', '當', 5, 6], ['況', '中', 6, 7], ['理', '辦', 12, 13]]",0.17647058823529413,0.35294117647058826
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點本本處供務中組預劃在,"[['物', '本', 3, 4], ['籌', '本', 4, 5], ['應', '務', 7, 8], ['商', '中', 8, 9]]",0.0,0.3076923076923077
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的情卷協調會,"[['計', '主', 12, 13], ['滿', '情', 15, 16], ['意', '卷', 16, 17], ['度', '協', 17, 18], ['長', '會', 19, 20]]",0.1,0.2
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長導信組本週無提報事項報告完畢,"[['通', '導', 4, 5]]",0.0,0.05555555555555555
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電軍總案組今年的成績喔,"[['通', '總', 6, 7], ['副', '案', 7, 8], ['及', '組', 8, 9], ['會', '今', 9, 10], ['管', '年', 10, 11], ['行', '成', 12, 13], ['程', '績', 13, 14]]",0.3333333333333333,0.5333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,呃電戰組本週無提報事項報告完畢,"[['請', '呃', 0, 1]]",0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,研過預審議原則並提請討討處畢,"[['超', '研', 0, 1], ['一', '預', 2, 3], ['年', '審', 3, 4], ['委', '議', 4, 5], ['員', '原', 5, 6], ['不', '並', 7, 8], ['服', '提', 8, 9], ['警', '請', 9, 10], ['檢', '討', 10, 11], ['理', '畢', 13, 14]]",0.3333333333333333,0.6
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,你請他去問他們所長,"[['預', '你', 0, 1], ['起', '請', 1, 2]]",0.3,0.1
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午派軍山資電中軍參訪萬象館,"[['海', '派', 17, 18], ['官', '山', 19, 20], ['小', '資', 20, 21], ['機', '中', 22, 23], ['器', '軍', 23, 24]]",0.06896551724137931,0.1724137931034483
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早呃指管組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['本', '呃', 11, 12]]",0.15789473684210525,0.05263157894736842
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃人下呃目前的人員是八十三員以上報告完畢,"[['剩', '人', 1, 2], ['四', '是', 9, 10]]",0.1,0.1
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,那另一個四午區四點五號的該是這禮拜做一個,"[['順', '那', 0, 1], ['這', '另', 1, 2], ['戰', '午', 5, 6], ['算', '點', 8, 9], ['區', '五', 9, 10], ['確', '號', 10, 11], ['應', '的', 11, 12], ['會', '做', 17, 18], ['保', '一', 18, 19], ['通', '個', 19, 20]]",0.25,0.5
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃電電計組兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['計', '電', 6, 7], ['算', '電', 7, 8], ['機', '計', 8, 9]]",0.047619047619047616,0.14285714285714285
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷其實我們上禮拜呃已經把,"[['專', '其', 3, 4], ['末', '實', 4, 5]]",0.07142857142857142,0.14285714285714285
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,所長各位副官長以及各位長官好,"[['所', '官', 5, 6], ['本', '以', 7, 8], ['同', '長', 11, 12], ['大', '官', 12, 13], ['等', '好', 13, 14]]",0.26666666666666666,0.4666666666666667
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6]]",0.15384615384615385,0.0
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡面已經完成相關整備了報告完畢,"[['管', '館', 2, 3], ['準', '整', 11, 12], ['工', '了', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.10526315789473684
74,呃感謝所長昨天的指導我們順利完成,呃感謝所長昨天的指導我們實順利完成,呃感謝所長昨天的指導我確實順利完成,"[['們', '確', 11, 12]]",0.0625,0.125
75,呃本週一月十六號將有三員,呃本週一月十六號將有三員,呃本週一月十六號將有三員,[],0.0,0.0
76,報告所長無提報事項報告完畢,喔報告所長無提報事項報報告完畢,喔報告所長無提報事項好報告完畢,"[['報', '好', 10, 11]]",0.15384615384615385,0.15384615384615385
77,二戰區的也已經上線了那現在就是,二撰區的也已經算線了那現在個,那部區的也已經上線了那請那個,"[['二', '那', 0, 1], ['撰', '部', 1, 2], ['算', '上', 7, 8], ['現', '請', 11, 12], ['在', '那', 12, 13]]",0.26666666666666666,0.4
78,呃報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,報告所長那個玄武計畫一件事情報告,[],0.05882352941176471,0.058823529411764705
79,發呃呈上呈第二件事情本組,把的整上呈第二件事情本組,呃務呈上呈第二件事情本組,"[['把', '呃', 0, 1], ['的', '務', 1, 2], ['整', '呈', 2, 3]]",0.25,0.16666666666666666
80,報告所長亢龍計畫本週無提報事項,報告所長亢龍計畫本週無提報事項,報告所長亢頻計畫本週無提報事項,"[['龍', '頻', 5, 6]]",0.0,0.06666666666666667
81,報告所長網戰組本週無提報事項報告完畢,報告所長網戰組本週無提報事項告完畢,報告所長導戰組本週無提報事報告完畢,"[['網', '導', 4, 5], ['項', '報', 13, 14]]",0.05555555555555555,0.1111111111111111
82,導控組本週無提報事項報告完畢,導控組本週無提報事項報告完畢,報控組本週無提報事項報告完畢,"[['導', '報', 0, 1]]",0.0,0.07142857142857142
83,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,呃報告所長精電組本週無提報事項,[],0.0,0.0
84,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,好謝謝請遙控組簡組長,[],0.0,0.0
85,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,報告所長水感組沒有提報事項,[],0.0,0.0
86,好請資安防護組蘇組長,好請資安防護組蘇組長,好請資安防護組蘇組長,[],0.0,0.0
87,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,亢龍計畫鄧副主持人,[],0.0,0.0
88,報告所長遙控組無提報事項,報告所長遙控組無提報事項,報告所長遙控組無提報事項,[],0.0,0.0
89,好網戰請網戰組吳組長,好網戰組請網戰組吳組長,好網戰好請網戰組吳組長,"[['組', '好', 3, 4]]",0.1,0.1
90,請玄武計畫毛主持人,好請玄武計畫毛主持人,好請玄武計畫毛主持人,[],0.1111111111111111,0.1111111111111111
91,好請水感組賴組長,好請水感組賴組長,好請水感組賴組長,[],0.0,0.0
92,請水科組梅組長,請水科組梅組長,請水科組梅組長,[],0.0,0.0
93,人工智慧組湯組長,人工智慧組湯組長,人工智慧組湯組長,[],0.0,0.0
94,請計算機組陳組長,請計算機組陳組長,請計算機組陳組長,[],0.0,0.0
95,好請指管組王組長,好請指管組王組長,好請指管組王組長,[],0.0,0.0
96,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,那個整規組盧組長儘速安排的人來主持這個會議早底相關人員報告完畢,那個整規組盧組長儘速安排本人來主持這個會議召集相關人員報告完畢,"[['的', '本', 12, 13], ['早', '召', 21, 22], ['底', '集', 22, 23]]",0.0967741935483871,0.0
97,呃洞九三洞那個通次室邀請邀訪參邀請參訪NCC的監控中心,呃動九申動應該通次室邀請要長差的要請參訪分信息結跟心,呃月底下們會去通次室應為是陸週三邀請本部的董個室參任,"[['動', '月', 1, 2], ['九', '底', 2, 3], ['申', '下', 3, 4], ['動', '們', 4, 5], ['應', '會', 5, 6], ['該', '去', 6, 7], ['邀', '應', 10, 11], ['請', '為', 11, 12], ['要', '是', 12, 13], ['長', '陸', 13, 14], ['差', '週', 14, 15], ['的', '三', 15, 16], ['要', '邀', 16, 17], ['參', '本', 18, 19], ['訪', '部', 19, 20], ['分', '的', 20, 21], ['信', '董', 21, 22], ['息', '個', 22, 23], ['結', '室', 23, 24], ['跟', '參', 24, 25], ['心', '任', 25, 26]]",0.6296296296296297,0.8148148148148148
98,那個那個主持人那個中午喔我要陪葛副到水科組,那個那個主持那個週五號我要配葛副到水科組,那個那個葛蔚那個十五號我要陪葛副到水科組,"[['主', '葛', 4, 5], ['持', '蔚', 5, 6], ['週', '十', 8, 9], ['配', '陪', 13, 14]]",0.2380952380952381,0.2857142857142857
99,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,所長各位長官大家早公關呂主任一件事情報告,[],0.0,0.0
100,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,報告所長及各位長官乾元計畫三點提報第一點本週三,[],0.0,0.0
101,欸元昊訓場那細節我們會再跟國防部聯繫第三點本週五,欸也號訓場那謝謝會在跟廣防部理性第三點本週五,欸六式公報那統計還在跟審的辦理中第三點本週五,"[['也', '六', 1, 2], ['號', '式', 2, 3], ['訓', '公', 3, 4], ['場', '報', 4, 5], ['謝', '統', 6, 7], ['謝', '計', 7, 8], ['會', '還', 8, 9], ['廣', '審', 11, 12], ['防', '的', 12, 13], ['部', '辦', 13, 14], ['性', '中', 15, 16]]",0.4166666666666667,0.625
102,那個台中支援國軍執行戰力防護實兵演練報告完畢,那個開中科員國已軍核組辦理防務這邊演年報告完畢,那個軍機作習喔請各合組跟做電個核保以上報告完畢,"[['開', '軍', 2, 3], ['中', '機', 3, 4], ['科', '作', 4, 5], ['員', '習', 5, 6], ['國', '喔', 6, 7], ['已', '請', 7, 8], ['軍', '各', 8, 9], ['核', '合', 9, 10], ['辦', '跟', 11, 12], ['理', '做', 12, 13], ['防', '電', 13, 14], ['務', '個', 14, 15], ['這', '核', 15, 16], ['邊', '保', 16, 17], ['演', '以', 17, 18], ['年', '上', 18, 19]]",0.5454545454545454,0.7727272727272727
103,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,遵所長指示指導本所的行銷創意請,[],0.0,0.0
104,下午夭三三洞國防產業協會會舉辦產業報告,下午要三山動國防產業行會會舉辦前報告,呃主週三參個國防部業務會會的以上報告,"[['下', '呃', 0, 1], ['午', '主', 1, 2], ['要', '週', 2, 3], ['山', '參', 4, 5], ['動', '個', 5, 6], ['產', '部', 8, 9], ['行', '務', 10, 11], ['舉', '的', 13, 14], ['辦', '以', 14, 15], ['前', '上', 15, 16]]",0.3157894736842105,0.5789473684210527
105,目前暫定那個帶隊長官是次長那我們會配合辦理報告完畢,目前暫定那個帶隊長官事次長那我們會配辦報告完畢,目前暫定那個帶隊長官是次長那我們會配理報告完畢,"[['事', '是', 10, 11], ['辦', '理', 18, 19]]",0.12,0.08
106,那現在主要是卡在一個海軍,那現在主要呃是考的一個海軍,那現為主要就是他要那個大軍,"[['在', '為', 2, 3], ['呃', '就', 5, 6], ['考', '他', 7, 8], ['的', '要', 8, 9], ['一', '那', 9, 10], ['海', '大', 11, 12]]",0.25,0.5
107,呃一樣是本週三下午預排國防會廖主任要參訪,呃一下是本週三下午預颱國防會要主為要參訪,呃一樣是本週三下午預排國防任差因為要參訪,"[['下', '樣', 2, 3], ['颱', '排', 10, 11], ['會', '任', 13, 14], ['要', '差', 14, 15], ['主', '因', 15, 16]]",0.2,0.2
108,還沒核定戰情網喔把他拉出來到,阿沒核定戰清網喔把他拉出來到,還核核電的核題喔把他拉先做到,"[['阿', '還', 0, 1], ['沒', '核', 1, 2], ['定', '電', 3, 4], ['戰', '的', 4, 5], ['清', '核', 5, 6], ['網', '題', 6, 7], ['出', '先', 11, 12], ['來', '做', 12, 13]]",0.14285714285714285,0.5
109,所長各位長官大家好天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,各位長官早告天頻計畫本週無提報事項,"[['報', '早', 4, 5]]",0.25,0.25
110,並邀請本領域參加本本領域配合辦理第二點,並邀請本領參加本本領個點半第二點,並邀請本領域到本本週一辦理第二點,"[['參', '域', 5, 6], ['加', '到', 6, 7], ['領', '週', 9, 10], ['個', '一', 10, 11], ['點', '辦', 11, 12], ['半', '理', 12, 13]]",0.3157894736842105,0.3157894736842105
